"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"nimA",0.0092589500749316,6.602503387181e-23,8.4587147519199e-23,0.753216397107962,1.42798654343426e-12,4.63108475095125e-05,NA,0.820369424703117,0.0984365707762849,0.736472480880981,0.307638599849238,NA,NA,0.00850291554232304,0.918269895048701,0.878061630725143,0.989040068364533,0.976532849396035,0.945776546720505,0.546005211757235,NA,NA
"pmrA",0.0438722864953294,8.42022114503178e-13,0.877408116743946,0.988106105323376,0.850482145653735,0.973121924747995,NA,0.912783076112861,0.911132984368572,0.793417902656144,0.750605701574527,NA,NA,0.966173972907337,0.805400393637808,1.08193179904842e-12,6.12475256129877e-13,0.976532849396035,2.06670693642917e-12,0.959943848025776,NA,NA
"Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime",0.575731830600353,0.967066603569747,1.43891727756086e-16,0.7755639578363,0.599172236812296,0.97171409529075,NA,0.795245918935391,0.829610009034383,0.947133419632552,0.611663565999023,NA,NA,0.256066056007987,5.87335261287644e-17,2.08643251817979e-16,1.04860693095424e-16,0.976532849396035,0.953572160324204,0.770726488541736,NA,NA
"mdtM",0.669266177811489,0.967066603569747,0.69551792126101,0.988106105323376,0.616243129399114,0.945663984671178,NA,0.930965982484415,0.945229162233052,0.947133419632552,0.970875569540204,NA,NA,0.58549582912902,0.991113678323624,0.798290933205991,0.794627443698305,0.7643242905738,0.945776546720505,0.97770411939278,NA,NA
"PmrF",0.000275740836271725,0.963827806930906,0.955180701684916,0.753216397107962,0.33758942508574,0.309003057248696,NA,0.8871662097971,0.365335571157649,0.947133419632552,0.868391665944687,NA,NA,0.742748273511627,2.63153101143401e-26,0.353790714910418,0.989040068364533,0.976532849396035,0.97141357981287,0.973150241958932,NA,NA
"poxtA",0.652692952927464,0.967066603569747,0.368303674309832,0.7755639578363,0.0242328645960274,0.176607778024709,NA,0.930965982484415,0.671950523495571,0.947133419632552,0.868391665944687,NA,NA,0.154858923733099,4.77606012839518e-44,0.292845780201883,0.996194824009962,0.990549616163381,0.322416697337772,0.630573366994988,NA,NA
"mtrD",0.613157672683503,0.963827806930906,0.997479013308351,0.988106105323376,0.316111019940758,0.877450397226614,NA,0.845437110266182,0.985370313557112,0.817659480032047,0.911644408736254,NA,NA,0.742748273511627,1.57151158721773e-12,3.93508449557955e-12,2.3426654468854e-12,0.976532849396035,0.953572160324204,0.996268845287013,NA,NA
"tet(32)",0.309212603498,2.25458437314901e-51,0.903115874846594,0.2891227750344,0.152331816296914,0.288586337667811,NA,0.930965982484415,0.243571610944128,0.947133419632552,0.810004543276837,NA,NA,0.637153172079319,0.492476826720333,0.259503230175584,0.989040068364533,0.976532849396035,0.945776546720505,0.991398042675087,NA,NA
"CfxA3",0.994134258403946,0.175388489335116,0.955180701684916,0.988106105323376,0.790567617369107,0.97171409529075,NA,0.731521121184702,0.911132984368572,0.966200876990569,0.497831993010095,NA,NA,0.753707146218015,1.41246258509199e-16,0.902814264497539,0.655645161263294,0.7643242905738,0.97141357981287,0.770726488541736,NA,NA
"BlaB-38",0.994134258403946,0.973809876052691,0.358892936082713,0.0807143802789512,0.529106180864068,0.945445486514145,NA,0.795245918935391,0.829610009034383,0.727662272429041,0.822359671924959,NA,NA,0.284182669782657,0.619939264773122,0.851268576803035,0.978133406836193,0.976532849396035,0.322416697337772,0.770726488541736,NA,NA
"vanS gene in vanA cluster",0.575731830600353,0.967066603569747,0.678027064566985,0.753216397107962,0.0756254961141264,0.193611481281264,NA,0.930965982484415,0.835014502308259,0.817659480032047,0.497831993010095,NA,NA,0.115956391464871,0.000243303845073637,0.921350690118505,0.989040068364533,0.743186705632683,0.945776546720505,0.182387519282035,NA,NA
"baeS",0.982154272807361,0.967066603569747,2.76097686035946e-24,0.847517662581698,0.295891642121282,0.328153370936821,NA,0.61716008109607,0.561599549970406,0.915802688926675,0.868391665944687,NA,NA,0.753707146218015,0.964017311697482,0.741694987526841,0.996194824009962,0.976532849396035,0.945776546720505,0.969843066704188,NA,NA
"H-NS",0.00375635047455697,0.967066603569747,0.997479013308351,0.934227062340867,0.0242328645960274,0.0916978728238488,NA,0.820369424703117,0.911132984368572,0.947133419632552,0.766138996677511,NA,NA,0.742748273511627,1.86790818041476e-20,0.0120385992743357,0.313623099566264,9.71837816312253e-20,0.706752945946507,0.819639732963147,NA,NA
"SHV-43",0.542871604616408,2.26871358452922e-12,2.34212181946013e-12,1.0921290160518e-11,0.412134279531584,0.277996345259558,NA,0.930965982484415,5.9553731593892e-12,0.947133419632552,0.820229967881872,NA,NA,0.322398220270881,1.10797640174683e-12,2.87789375842112e-12,1.67061614486333e-12,0.465674545440554,0.945776546720505,0.182387519282035,NA,NA
"cpxA",0.0552812258835353,0.963827806930906,0.955180701684916,0.847517662581698,0.776714056653278,0.919395390218724,NA,0.8871662097971,0.945229162233052,0.736472480880981,0.685775154612539,NA,NA,0.637153172079319,0.831600104055745,0.921717813397588,0.996194824009962,0.552704468279887,0.80511711320586,0.545442949254354,NA,NA
"fexA",0.201669528000214,0.967066603569747,0.903115874846594,0.988106105323376,0.826120472105994,0.945663984671178,NA,0.795245918935391,0.909029310198686,0.817659480032047,0.868391665944687,NA,NA,0.167888102464633,0.748104626798453,0.611084755695061,0.993960635633876,0.976532849396035,0.953572160324204,0.659189504103777,NA,NA
"TaeA",0.96498405612041,3.37806120374489e-14,3.48349677286583e-14,1.89846970553335e-13,0.428117310791849,0.45856555187363,NA,0.912783076112861,0.794855523936923,0.736472480880981,0.774623747633514,NA,NA,0.205523212212044,0.880863682550832,4.37427290395737e-14,2.62721505829359e-14,0.976532849396035,0.914818298981888,0.991398042675087,NA,NA
"emrR",0.000275740836271725,0.973503790313377,1.05975524594119e-22,0.7755639578363,0.0035322537349579,0.000522714418804532,NA,0.61716008109607,0.325052425437212,0.817659480032047,0.937178969170217,NA,NA,0.309430259719173,5.38210967725523e-23,0.0151197886661764,0.989040068364533,0.976532849396035,0.97141357981287,0.843440363528424,NA,NA
"Bifidobacterium bifidum ileS conferring resistance to mupirocin",0.994134258403946,2.18668852078206e-19,1.92322524467232e-19,0.934227062340867,0.310630110228144,0.180220499826283,NA,0.842315882074135,0.963381026298824,0.947133419632552,0.97947750702823,NA,NA,0.939193402711632,0.000366044411961869,0.636363444767228,1.96592815759809e-19,0.323224088000033,0.945776546720505,0.951515917136701,NA,NA
"nimJ",0.575731830600353,1.20082026423204e-28,1.24299843500477e-28,0.472052242448299,9.14176791695164e-07,4.63108475095125e-05,NA,0.921461679870178,0.685005282902137,0.427910383015829,0.183416979320477,NA,NA,0.507673114380399,1.05071773120303e-28,0.397679419140082,0.996194824009962,0.976532849396035,0.121361030254918,0.770726488541736,NA,NA
"eptA",0.669266177811489,0.963827806930906,0.997479013308351,0.978119498665117,0.985476100126909,0.526178010448647,NA,0.910182961778821,0.951479106945682,0.951165632259007,0.774605338512511,NA,NA,0.742748273511627,0.955117051249578,4.32545513682732e-21,1.73618269911801e-21,4.05890077557125e-21,0.945776546720505,0.909258594278784,NA,NA
"kdpE",0.32543437828933,0.997230808627951,2.48612165707972e-21,0.847517662581698,0.850817553150622,0.919395390218724,NA,0.61716008109607,0.308679974634734,0.736472480880981,0.183416979320477,NA,NA,0.939193402711632,0.922030344591645,0.957974456394373,0.996194824009962,0.976532849396035,0.668490808153109,0.843440363528424,NA,NA
"Escherichia coli mdfA",0.165595995018509,0.963827806930906,0.903115874846594,0.753216397107962,0.985476100126909,0.676740873441251,NA,0.820369424703117,0.561599549970406,0.947133419632552,0.868391665944687,NA,NA,0.86747945597418,8.89174001794438e-27,0.367867145711914,0.989040068364533,8.51939524295898e-26,0.361172633279417,0.896434839544346,NA,NA
"rsmA",0.00160548297189123,0.963827806930906,0.955180701684916,0.7755639578363,0.204053660244796,0.116576066510224,NA,0.840126564326699,6.59165751687401e-13,0.743737612636098,0.804721721817224,NA,NA,0.992739702649592,4.46463011428216e-19,0.209071722109587,0.989040068364533,0.976532849396035,0.945776546720505,0.97770411939278,NA,NA
"vanH gene in vanA cluster",0.982154272807361,0.967066603569747,0.955180701684916,0.472052242448299,0.226721346559866,0.546051679981312,NA,0.820369424703117,2.54070195838274e-26,0.736472480880981,0.97947750702823,NA,NA,0.062514684524393,0.000236940078682993,0.961399816224008,0.989040068364533,0.743186705632683,0.945776546720505,0.570314092744842,NA,NA
"farB",0.929131239456317,1.79020621187393e-16,1.84057763113591e-16,0.678541853576403,0.0404547406547505,0.0263749467644317,NA,0.930965982484415,0.909029310198686,0.947133419632552,0.884273866865442,NA,NA,0.710260676944786,7.80346297483509e-17,0.961399816224008,1.36687478046141e-16,0.976532849396035,5.88984841963491e-16,1.24147991290703e-15,NA,NA
"tet(M)",0.575731830600353,0.967066603569747,0.984257935253853,0.847517662581698,0.152331816296914,0.309003057248696,NA,0.840126564326699,0.256296694013028,0.736472480880981,0.766138996677511,NA,NA,0.062514684524393,0.363104263039657,0.878061630725143,0.794627443698305,0.976532849396035,0.945776546720505,0.570314092744842,NA,NA
"TolC",0.778425018512777,0.967066603569747,0.739124571877464,0.988106105323376,0.860710137784637,0.996151023735747,NA,0.840126564326699,0.911132984368572,0.736472480880981,0.868391665944687,NA,NA,0.710260676944786,5.98511753870608e-26,0.64547946498226,0.989040068364533,0.976532849396035,0.310943696113067,0.97770411939278,NA,NA
"Escherichia coli acrA",0.452899856702899,0.963827806930906,0.903115874846594,0.794376686849663,0.719632894334642,0.97171409529075,NA,0.634806677808489,1.48823732466602e-07,0.947133419632552,0.611663565999023,NA,NA,0.423170531050329,0.570970995994621,0.716900587430733,0.996194824009962,0.976532849396035,0.945776546720505,0.951515917136701,NA,NA
"PDC-402",0.0552812258835353,0.967066603569747,0.663019998393186,0.753216397107962,0.701234300613379,0.98870658261351,NA,0.921461679870178,0.945229162233052,0.817659480032047,0.694226449660286,NA,NA,0.167888102464633,1.13965162646855e-19,0.418559106360563,2.30975961064496e-19,0.976532849396035,0.945776546720505,0.951515917136701,NA,NA
"tet(W)",0.00332454750045878,0.967066603569747,0.903115874846594,0.934227062340867,0.0135679670428836,0.0138440428975184,NA,0.930965982484415,0.280293941207307,0.817659480032047,0.616169575656075,NA,NA,0.551506494539219,0.566434014306446,0.961399816224008,0.961935379360384,0.976532849396035,0.706752945946507,0.570314092744842,NA,NA
"vanX gene in vanD cluster",0.994134258403946,4.36794955303963e-15,0.997479013308351,0.686970391324212,0.344149823835874,0.0847587272063797,NA,0.61716008109607,0.829610009034383,0.947133419632552,0.83272078240123,NA,NA,0.447595971505511,1.91763638913935e-15,6.20722644692113e-15,0.989040068364533,0.990549616163381,0.945776546720505,0.909258594278784,NA,NA
"Streptomyces rimosus otr(A)",0.743866771253675,0.967066603569747,0.997479013308351,0.678541853576403,0.428117310791849,0.373950859183341,NA,0.61716008109607,0.953879592572792,0.509042244866188,0.766138996677511,NA,NA,0.710260676944786,0.435046547827662,0.961399816224008,1.67052057444365e-13,0.976532849396035,6.18813245882161e-13,1.29954028985233e-12,NA,NA
"APH(3'')-Ib",0.70915254157674,0.963827806930906,0.972534990815532,0.7755639578363,0.801101089027161,0.877450397226614,NA,0.61716008109607,0.945229162233052,0.947133419632552,0.868391665944687,NA,NA,0.992739702649592,0.891746507524563,7.0051916547461e-16,0.311145825753252,1.24416546020948e-15,0.80511711320586,0.819639732963147,NA,NA
"oleB",0.542871604616408,0.967066603569747,0.991899987523892,0.988106105323376,0.294755085035929,0.193611481281264,NA,0.921461679870178,7.31538891039748e-15,0.817659480032047,0.774623747633514,NA,NA,0.962475198294798,0.464066717685563,0.851268576803035,0.989040068364533,4.01130245724517e-13,0.953572160324204,0.487439743281284,NA,NA
"tetB(46)",0.0820315385077102,0.977046873920233,0.577615983726677,0.330750885795759,0.186646541231291,0.05754458311592,NA,0.904326232866186,0.829610009034383,0.817659480032047,0.822359671924959,NA,NA,0.753707146218015,0.00245586362418533,0.798290933205991,0.989040068364533,0.976532849396035,0.945776546720505,0.770726488541736,NA,NA
"mdtG",0.652692952927464,0.967066603569747,0.991899987523892,0.7755639578363,0.559303699548943,0.302728993586894,NA,0.61716008109607,0.945229162233052,0.902650426039965,0.97947750702823,NA,NA,0.915468454239056,0.991113678323624,0.716900587430733,0.989040068364533,0.976532849396035,0.80511711320586,0.895725480646211,NA,NA
"vanR gene in vanE cluster",0.0409863086747315,1.47057614858887e-11,1.51848372411232e-11,6.00904582795003e-11,0.359771400687979,0.17747604522134,NA,0.731521121184702,3.59474169655061e-11,0.509042244866188,0.0661857381008954,NA,NA,1.36655210056097e-10,7.18948339310123e-12,1.65395330154592e-11,0.989040068364533,3.44039787812112e-11,3.18881582063588e-11,7.39712400229861e-11,NA,NA
"mdtC",0.944203602837045,0.967066603569747,0.997479013308351,0.988106105323376,0.797876664102916,0.934204790832579,NA,0.731521121184702,0.829610009034383,0.947133419632552,0.774623747633514,NA,NA,0.68197998566816,0.66124428320032,0.003590155202884,0.996194824009962,0.976532849396035,0.945776546720505,0.97770411939278,NA,NA
"tet(40)",0.136159958417448,0.963827806930906,0.955180701684916,0.897843774139978,0.939659333441986,0.97171409529075,NA,0.61716008109607,0.829610009034383,0.449858908633965,0.774623747633514,NA,NA,0.719926006121623,9.78234573698845e-59,0.961399816224008,0.996194824009962,0.976532849396035,0.310943696113067,0.843440363528424,NA,NA
"mefH",0.465620836402449,1.07461921042637e-32,1.14019699032185e-32,0.330750885795759,0.152331816296914,0.00176639267593999,NA,0.930965982484415,0.828169715422691,0.947133419632552,0.774623747633514,NA,NA,0.776273833328415,0.0731855361915662,0.317826265564204,0.993960635633876,0.976532849396035,0.473558919792423,0.392392842036179,NA,NA
"mdtO",0.575731830600353,0.967066603569747,0.739124571877464,0.988106105323376,0.599852102274294,0.738106597213789,NA,0.820369424703117,0.829610009034383,0.971324361376552,0.911644408736254,NA,NA,0.637153172079319,0.935090978729703,0.885165659049075,1.4537253928719e-27,0.992557354076659,0.945776546720505,0.97770411939278,NA,NA
"APH(6)-Ic",0.32543437828933,0.967066603569747,1.25308756167339e-20,5.47471603142606e-20,0.0138777130792871,0.0135454008844284,NA,0.820369424703117,0.465249422345852,0.296103004373356,0.868391665944687,NA,NA,1.98950111775513e-07,0.967561855496502,3.1283594232217e-20,0.996194824009962,0.976532849396035,1.37839631784073e-19,0.00254643120568514,NA,NA
"AcrS",0.542871604616408,0.963827806930906,0.984257935253853,0.988106105323376,0.0242328645960274,0.0031708364292191,NA,0.61716008109607,0.829610009034383,0.736472480880981,0.497831993010095,NA,NA,0.939193402711632,7.43713732986868e-18,0.973466023821007,1.46277933593805e-17,0.976532849396035,0.852078626483838,0.97770411939278,NA,NA
"tetB(60)",0.784194424855908,0.967066603569747,0.659188972105722,0.988106105323376,0.900290758478659,0.945663984671178,NA,0.731521121184702,0.829610009034383,0.455864539203611,0.711741454039965,NA,NA,0.154858923733099,0.468518039566531,0.269297522093158,0.989040068364533,0.976532849396035,0.596409998566366,0.996268845287013,NA,NA
"chrB",0.367044854929006,4.40767409359096e-29,4.67010952801698e-29,1.39186122673763e-28,0.0325800538026761,0.454109786505932,NA,0.987881218988168,0.850102259139627,0.736472480880981,0.911644408736254,NA,NA,0.58549582912902,0.893768461350565,0.418559106360563,0.996194824009962,0.976532849396035,0.945776546720505,0.843365785904191,NA,NA
"tet(O)",0.0152756779992811,0.967066603569747,0.914579604092414,0.895075155618227,0.0035322537349579,0.0109886303956539,NA,0.931526475090567,0.700866485806667,0.727662272429041,0.766138996677511,NA,NA,0.450716601387686,0.449975752762382,0.902814264497539,0.978133406836193,0.721794914911611,0.725398775139994,0.442631617540426,NA,NA
"emrB",0.00663592941450298,0.963827806930906,0.903115874846594,0.847517662581698,0.204053660244796,0.526178010448647,NA,0.985556876797154,0.835014502308259,0.947133419632552,0.884273866865442,NA,NA,0.507673114380399,3.81063919129494e-22,0.269297522093158,0.989040068364533,0.976532849396035,0.602440010375522,0.770726488541736,NA,NA
"adeA",0.507155379058196,8.15684160932501e-10,8.07718636181094e-10,0.7755639578363,0.776714056653278,0.703715492019407,NA,0.890401552032819,1.56862338640866e-09,0.776854933587504,0.810004543276837,NA,NA,0.962475198294798,0.781494100836884,0.921717813397588,0.989040068364533,0.976532849396035,0.945776546720505,3.19898066281961e-09,NA,NA
"lmrD",0.944203602837045,0.963827806930906,0.914579604092414,0.330750885795759,0.719080950532823,0.97171409529075,NA,0.637653407249922,0.926122780227024,0.817659480032047,0.810004543276837,NA,NA,0.205523212212044,0.559811474884963,0.868468269002082,0.989040068364533,0.976532849396035,0.953572160324204,0.843440363528424,NA,NA
"vanX gene in vanA cluster",0.994134258403946,8.96082304260279e-24,0.663019998393186,0.753216397107962,0.0873590008262616,0.643831931124848,NA,0.904326232866186,2.98694101420093e-23,0.736472480880981,0.777701783225807,NA,NA,0.154858923733099,0.000283907045510272,0.269297522093158,0.989040068364533,0.699348584258235,0.945776546720505,0.475550213916384,NA,NA
"oqxB",0.187915833270258,2.53470344698418e-19,2.24381860605957e-19,0.988106105323376,0.152331816296914,0.007792662197923,NA,0.766711737757311,0.829610009034383,0.296103004373356,0.868391665944687,NA,NA,0.58549582912902,1.13965162646855e-19,0.611084755695061,0.338516058351132,0.976532849396035,0.945776546720505,2.4501963310542e-18,NA,NA
"vanI",0.542871604616408,0.963827806930906,0.885144623797064,0.628396300264646,0.281463774005958,0.116713184586884,NA,0.766711737757311,0.201607206065831,0.817659480032047,0.97947750702823,NA,NA,0.710260676944786,0.571648009090162,0.209071722109587,0.989040068364533,0.976532849396035,0.97141357981287,0.355638488903093,NA,NA
"BlaB-16",0.22130531199735,0.951917487565906,0.903115874846594,0.7755639578363,0.204053660244796,0.116713184586884,NA,0.820369424703117,0.820757945646409,0.947133419632552,0.911644408736254,NA,NA,0.742748273511627,0.724357009923889,0.034433589917425,0.989040068364533,0.976532849396035,0.945776546720505,0.788846808096882,NA,NA
"Escherichia coli UhpT with mutation conferring resistance to fosfomycin",0.000275740836271725,2.63336397634226e-10,2.71771882375373e-10,0.7755639578363,0.20348677906601,0.00643141211213262,NA,0.955841542196709,0.951479106945682,0.947133419632552,0.731161340966438,NA,NA,0.710260676944786,1.34469649855775e-10,0.137719759216841,0.989040068364533,0.976532849396035,0.945776546720505,0.869324350097203,NA,NA
"tet(W/32/O)",0.944203602837045,2.63759852951195e-17,0.984257935253853,0.7755639578363,0.719080950532823,0.97171409529075,NA,0.795245918935391,0.945229162233052,0.947133419632552,0.766138996677511,NA,NA,0.992739702649592,1.06929670115349e-17,4.08052420115093e-17,2.05183423370543e-17,0.976532849396035,1.27089209154277e-16,0.0322765076048365,NA,NA
"AcrF",0.944203602837045,0.967066603569747,0.955180701684916,0.988106105323376,0.900290758478659,0.996151023735747,NA,0.795245918935391,0.937557877895832,0.817659480032047,0.766138996677511,NA,NA,0.115956391464871,0.935090978729703,0.988094554036758,0.989040068364533,0.976532849396035,0.852078626483838,0.843440363528424,NA,NA
"acrD",0.256672034463382,0.967066603569747,0.903115874846594,0.7755639578363,0.719080950532823,0.845148901875063,NA,0.840126564326699,0.685005282902137,0.947133419632552,0.611663565999023,NA,NA,0.637153172079319,0.891746507524563,0.259503230175584,0.996194824009962,0.976532849396035,0.945776546720505,0.97770411939278,NA,NA
"CRP",0.542871604616408,0.967066603569747,0.607405030470672,0.988106105323376,0.204053660244796,0.0144589152824285,NA,0.921461679870178,0.829610009034383,0.509042244866188,0.766138996677511,NA,NA,0.346263995965608,0.781494100836884,0.348981549002766,0.989040068364533,0.976532849396035,0.945776546720505,0.372494155108551,NA,NA
"gadX",0.049441930691408,0.963827806930906,0.903115874846594,0.988106105323376,0.561860523593723,0.45945354745869,NA,0.817811336021874,0.829610009034383,0.915802688926675,0.000144969733194406,NA,NA,0.742748273511627,0.887381881292885,0.961399816224008,9.46718107040979e-18,0.976532849396035,0.945776546720505,0.770726488541736,NA,NA
"Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin",0.0552812258835353,0.963827806930906,0.903115874846594,0.7755639578363,0.00804846190176937,0.0872527424543999,NA,0.61716008109607,3.18497413715238e-07,0.736472480880981,0.868391665944687,NA,NA,0.256066056007987,9.68245919457117e-27,0.259503230175584,0.996194824009962,0.976532849396035,0.988452067442124,0.410170580047206,NA,NA
"mdtN",0.828372638637603,0.963827806930906,0.903115874846594,0.794376686849663,0.719080950532823,0.97171409529075,NA,0.731521121184702,0.381157191979571,0.736472480880981,0.611663565999023,NA,NA,0.753707146218015,0.570168869140103,0.878061630725143,1.51495640215549e-21,0.976532849396035,0.945776546720505,0.857085295371588,NA,NA
"vanA",0.926613761124472,0.967066603569747,0.997479013308351,0.847517662581698,0.375639122654952,0.97171409529075,NA,0.987881218988168,0.550221151012282,0.817659480032047,0.766138996677511,NA,NA,0.423050850908128,0.000342253479979471,0.716900587430733,0.989040068364533,0.106066285040459,0.945776546720505,0.570314092744842,NA,NA
"Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin",0.367044854929006,0.963827806930906,0.426889170397761,0.988106105323376,0.427962105974614,0.239422589606162,NA,0.820369424703117,0.945229162233052,0.736472480880981,0.868391665944687,NA,NA,0.753707146218015,0.17708664261875,0.958856089240612,6.00604157260356e-39,0.461984117752749,0.945776546720505,0.182387519282035,NA,NA
