"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"mdtM",0.920322697121288,0.240943745406264,0.237349858458992,0.535110552520732,0.481906107675216,0.889453612016107,0.779682163693513,0.381308349867916,0.764179371095014,0.386253619664448,0.502037921454017,0.718430597942286,NA,0.232526622233756,0.522738463850881,0.464475659146992,0.257907336482003,0.413866897798516,0.99807798305242,0.16862709291338,0.120196110298472,0.690043962088042
"PmrF",0.00102616052672638,0.00190872661040071,0.305761457830336,0.0182013356939326,0.0855950449253156,0.40387827919216,0.268914707166255,0.180673103085742,0.0956018317048054,0.37791288879748,0.347168674216954,0.957713061909093,NA,0.0380131117650706,0.201193149995036,0.166851801865905,0.694620073151207,0.943413175846408,0.0541231718108696,0.0463940838977656,3.35231939987754e-27,0.169697580016832
"poxtA",0.993245551370087,0.0201527334546919,0.598193928931174,0.782113170607483,0.00240276281348007,0.022013951271097,0.842809562698852,0.0271363184942858,0.22607681164337,0.00868508434881511,0.37024359176315,0.573744994639631,NA,0.000566629837588389,0.401743191002684,0.014581638196542,0.63783365463218,0.780858387519768,0.133569412160688,0.234923141543621,0.385409917377392,0.551525420985756
"mtrD",0.666038616418483,0.55120874990817,0.340725284623113,0.181311311225809,0.31389833902907,0.131679750268014,0.136707533191976,0.0125541867929944,0.984881628770486,0.343485046894842,0.290609293717537,6.56822087911794e-13,NA,0.0389870248834987,6.25200340419181e-13,0.746051815172601,0.981815250556323,0.458140825618115,0.806270191899778,0.995656601248296,0.212640188515624,0.325038579280637
"tet(32)",0.134243979263961,0.00521499308442635,0.93743375391398,0.0640422091479476,0.000434839040473039,0.00242531978426187,0.754169682296215,0.593318485867614,0.0455274039147902,0.00513313734525303,0.382246766546823,0.488714689421178,NA,0.00477159896806979,0.550416045977158,0.119330552477527,0.9722835724091,0.614823802822927,0.548795983598758,0.291743602775378,0.13214499798403,0.686832923201348
"CfxA3",0.380743130645115,0.0254201095506867,0.879546225676884,0.515587537283465,0.943544296820074,0.953747524043842,0.324705710316963,0.211113167429733,0.68122092289239,0.68073420275277,0.0435520945062666,0.198757522290738,NA,0.525311507704074,0.325034104212175,0.976004069912782,0.742600775807583,0.00291180228119772,0.791620861795007,0.370854329456242,0.0624362975135143,0.0377322466892677
"BlaB-38",0.19941012032664,0.0504324026738348,0.889533817472052,0.00739591836019585,0.000761210879030517,0.00306526649041814,0.0823499770382864,0.332586844096485,0.443437989062244,8.33263818080323e-05,0.634346847206189,0.426658651637811,NA,0.00210865927689644,0.971494284847921,0.93016237376646,0.0310805075817281,0.628030854824239,0.000667775304387187,0.0130565499085378,0.657203150868713,0.158996530363048
"vanS gene in vanA cluster",0.13975592008037,0.802986490845281,0.330019488129624,0.752440295519234,0.00116144033200452,0.00012872542739071,0.0207175427349394,0.266750652858004,0.531093703130211,0.438024295772784,0.00887355851766557,2.90312796433352e-28,NA,0.0332616322381976,0.165788131515454,0.321018344150178,0.0365752401460016,0.585962911797371,0.162737083016723,0.0547163966079582,0.075860944078441,0.958651406193426
"baeS",0.266887979251807,0.251270820002175,0.163724439268503,0.934047369442292,0.663810956186402,0.122551223934229,0.841556007286785,0.712348189360981,0.18367862186146,0.340814244842844,0.790521479054978,2.12549989696691e-25,NA,0.806613184250089,0.454384347607374,0.596477998690229,0.594740921655898,0.521439157035993,0.924179330838332,0.416908968188587,0.820036806210188,0.634903381265834
"H-NS",0.000442585445785729,0.0708333389141525,0.149555790244283,0.0266860190711857,0.129804894337673,0.1193793467707,0.52224535402526,0.618752373112215,0.677260903903219,0.300999887708092,0.0750230561545118,0.979727016120451,NA,0.0121965155941187,3.83502420322029e-21,0.00955959907038773,0.213071830730194,0.999707406538547,0.0498915898636294,0.00953820623057575,0.321539088239483,0.415683201132825
"SHV-43",0.0552798141988162,0.454986528608506,0.00246301937986104,0.548161811853688,0.0234508277359834,0.0953028137974017,0.247353717285064,0.0321085563668102,4.4526154462723e-13,0.314289107536544,0.310882446279304,4.52783814962958e-13,NA,0.00513127874242551,0.588816131754036,4.15584882481764e-13,0.586891370917162,0.0622953573136072,0.140810295536515,0.298357210269525,0.461900571600501,0.858582598704938
"cpxA",0.598043359308356,0.142086302380435,0.99531010452193,0.549538230392028,0.781871942395614,0.823199749745286,0.132741534629576,0.339255080345963,0.874557823000674,0.769952082340335,0.506213217712028,0.825515330253621,NA,0.973300610484322,0.198887083718615,0.817210079971091,0.946803423607214,0.173939379673305,0.719601642791265,0.830001243601209,0.601300669114927,0.660616905091013
"fexA",0.823942429895101,0.77341961984902,0.676551359708721,0.77775476359696,0.933450688686005,0.264335877300452,0.779882853872023,0.843616199455493,0.628850274652474,0.720258713398765,0.636136440354453,0.599900994412023,NA,0.243692849316655,0.78888676206554,0.836763954415062,0.0707606733881886,0.635662135375734,0.5214988811153,0.916500182809322,0.838549627116698,0.978458665402441
"TaeA",0.612296712964065,0.26327298849117,0.95117441625591,0.0160153609127459,0.166221620460123,0.680195850927362,0.00118152171502488,0.995469389006282,0.311999364535988,0.0630252539834581,0.991686098279038,0.733587055797964,NA,0.0645246313043515,0.252400356893525,5.45470038231622e-15,0.652619051928502,0.329596211962071,0.36075827415342,0.122579106239752,0.59115180596127,0.685236677699002
"emrR",0.00235977715873119,0.0192376743638362,0.712997827146833,0.00528808489777646,0.883183254629549,0.832225323195106,0.429501665954599,0.81784762973404,0.0820225746430348,0.247673336962938,0.46069117903233,0.848159910720185,NA,0.67553765769701,0.183685414635472,0.0150586326120868,0.830454789338841,0.599879282113778,0.253344853772022,0.0759269168282112,0.594789933658078,9.55701718391116e-24
"Bifidobacterium bifidum ileS conferring resistance to mupirocin",0.071309829074862,0.00273833538939135,0.00249877251112196,0.694302935433119,0.112650500648609,0.130255428243277,0.370252855118295,0.162671966173865,0.94537390431193,0.547204588969157,0.791650367921389,2.57224244919377e-20,NA,0.43013387122081,0.261213958090422,0.27694503447744,0.957773685799758,0.735769440891512,0.775060351246385,0.260038414518742,0.181678413737388,0.80699937740036
"nimJ",0.196303109924452,0.318271406929357,0.236876142923146,0.147479887628654,0.00470041010487927,0.0200930388207432,0.0657331100522175,0.0143026063621762,0.249674822740031,4.07809092679524e-05,0.00418814259713273,0.130879868743334,NA,0.110735912827549,0.312177228321712,0.0365846853610573,0.913619930753992,0.487590947887255,0.68981092444954,0.223402638483814,0.0185849396546275,0.0964896312749816
"eptA",0.106212816199173,0.453140684349848,0.131043079934815,0.63455949590701,0.869746480272064,0.890220803671121,0.0407811730828683,0.183382561336585,0.89246841344862,0.684495899058516,0.201305635669311,1.46034058804319e-22,NA,0.924911198102725,0.651766853379913,0.949255363176462,0.314140231675867,0.0495926696729846,0.296967660196547,0.702947049987959,0.601088681382895,0.817053690888773
"kdpE",0.154586584963649,0.134024174162171,0.885032855071837,0.346910725740102,0.45810674439213,0.969227621276185,0.46130827392901,0.588882302561813,0.0688845035898378,0.665051614429425,0.248128586998442,0.804525033042834,NA,0.279197047255439,0.814053894889748,0.621769453602641,0.629425959110536,0.996880616574177,0.352353956445721,0.0789822224673074,0.249034240628222,2.46787017798119e-22
"Escherichia coli mdfA",0.00269429320901092,0.18068369950074,0.297058301340664,0.063655887009215,0.419100180208454,0.422104820115474,0.322579055956738,0.545503726378093,0.183700787373497,0.162600072995479,0.264524940518831,0.818940136250477,NA,0.0577049941065262,8.82763355110988e-28,0.163924624805967,0.402517742485288,0.332555565987536,0.921813329177621,0.132476696474422,0.411940120635022,0.24683395437658
"rsmA",0.000202228947857833,0.00422383853089239,0.537235878396126,0.0123312711966302,0.0384127112270859,0.175227243387931,0.0417906429959938,0.228752095676569,4.3122993101045e-14,0.0148888724666251,0.16443652976306,0.756095063687722,NA,0.0320939864749936,1.22126841379659e-19,0.0461748499874719,0.185396716137954,0.757037276318877,0.164052787427896,0.0310198357363207,1.27733501817382e-19,1.33521648277597e-19
"vanH gene in vanA cluster",0.0222310599898614,0.728619372666609,0.703047671901255,0.319324702728471,0.000784734830800844,0.000167744526888598,0.0364619379984159,0.628074252340883,4.74897562314531e-28,0.431180672969111,0.666666665008281,5.25813347967143e-28,NA,0.0053186013236862,0.140495682336304,0.504804606562392,0.627243246711315,0.261134477156166,0.313513668601617,0.10353726750669,0.811478875109753,0.925770493905483
"farB",0.51595659957165,0.19257247122649,0.897171614797055,0.825508522087028,7.06524156826421e-05,0.000563477704984755,0.400728348672184,0.165836505839825,0.637170077242069,0.018678846054872,0.591669714296728,0.792203307081015,NA,0.00046142374631068,0.345438668057461,0.690534052997743,0.825520376869925,0.402587854559433,0.336206907829266,3.69137374966214e-06,0.720257047410041,0.62955082447748
"tet(M)",0.354322440443858,0.593197992517305,0.115580821907418,0.219536724297508,0.0195586111449195,0.00310924475777535,0.55248466212157,0.205134162347838,0.0503012203203139,0.318403158037632,0.0790122360647455,0.45888615136178,NA,0.0823086151527965,0.221683102312973,0.398684536579562,0.129160489692984,0.219059884033051,0.0747357692357344,0.0879569975606025,0.0665229293191274,0.713473214257234
"TolC",0.999329190453588,0.470856677937973,0.875851113351707,0.708615400870023,0.413654868822705,0.0736334414910433,0.951677990535723,0.154682012412978,0.659582234279801,0.103668267622202,0.55350945033482,0.822000598581229,NA,0.193379102092547,0.15161759354734,0.465102652146399,0.55421460660427,0.96302084669589,0.0288779586010813,0.64353956641588,0.684052949665405,0.135330101601754
"Escherichia coli acrA",0.00234081276046169,0.129227700456212,0.621824137918293,0.233381989677416,0.655415784115234,0.541708387828316,0.410662189305478,0.156620630766124,1.94722640610507e-08,0.0663237380526873,0.191941722229634,0.809768209439518,NA,0.455213084873705,0.708070453673373,0.34937629846694,0.586482308991109,0.52217204581769,0.774020820474222,0.188380190317243,0.9918437340151,0.350794023495986
"PDC-402",0.0349986064348503,0.0294639006717082,0.558177373497336,1.9249896253315e-05,0.289284328793063,0.531840822175341,0.726598933117613,0.318460296292148,0.830129805281647,0.988433558519772,0.446252705215647,3.2379807625864e-20,NA,0.000247995915453121,0.160806285295221,0.521822107870481,0.671349268185693,0.762976269898655,0.0119326702107779,0.451742957355204,0.0481916403400114,0.440479166125962
"tet(W)",0.00357931615940662,0.572726232314804,0.540887948300608,0.338695324621017,0.00559108151629497,0.0150540680765218,0.506774777424195,0.0596715547109832,0.0576305299678574,0.0510694235294749,0.0991036658407151,0.0127064779623593,NA,0.170411180947247,0.941739302818359,0.262469381309619,0.942347404492297,0.0473072599427699,0.348655896063612,0.575524053714181,0.059953850936971,0.689342487486555
"vanX gene in vanD cluster",0.580142279905846,0.390354145781366,0.593442975616985,0.590365932636776,0.699691015900965,0.0668526663607501,0.0711294708285679,0.759715091695967,0.49417809286939,0.952001590472639,0.864552671449215,0.680495090508545,NA,0.00058256708377703,6.96137545449109e-16,6.58641550446281e-16,0.519346726179506,0.252179013976709,0.671526454499028,0.685191003863427,0.431717960724858,0.0351243116785071
"Streptomyces rimosus otr(A)",0.216150553111352,0.408531966721175,0.0375991721289222,0.801125460234399,0.0689876820474494,0.030200304855741,0.801573071179274,0.0193702745241676,0.909305779835745,0.414674850660737,0.181710770161011,4.21533229065211e-14,NA,0.442569846258537,0.190065274799461,0.790646035764931,0.784704439703353,0.537313478722162,0.00144932820056337,2.96369947111915e-14,4.04831095436928e-14,0.799804690931324
"APH(3'')-Ib",0.153010079462404,0.0378917001442383,0.966743035333613,0.0767144808419146,0.935194751367303,0.58753918846461,0.16976672329607,0.986510415784158,0.870144820580078,0.202405334862176,0.895469177876322,7.90281335201181e-17,NA,0.244440964981583,0.91056404787305,0.465819867781727,0.162842708993379,0.609080563299493,0.521294765191305,0.048669002455882,7.4309444216729e-17,7.66467851843899e-17
"oleB",0.53560426305029,0.934193270992873,0.100665083265455,0.860863917011891,0.266979156378008,0.154450428492749,0.260908134586056,0.332046682970994,2.73472482631681e-16,0.944723119860115,0.283184956755457,0.178926045635831,NA,0.982423390857571,0.190198543470145,0.247517483091074,0.457209818852601,0.335366300048508,0.574043012002196,0.647197400703179,0.184702515198058,0.704541003034363
"tetB(46)",0.776851262220376,0.558859734780069,0.609476727514115,0.120795395036844,0.00159029944928613,0.00771979653799321,0.198440777962486,0.602583700163015,0.474197295193032,0.356648125163946,0.425558167978328,0.322014517854872,NA,0.108601931165365,0.00982321475852989,0.638999974608027,0.0584259627179287,0.897678196212759,0.396102299651509,0.0628609545022783,0.092575599960333,1.96101111695761e-48
"mdtG",0.0100764871368768,0.105407953847031,0.482028670069207,0.194878995658816,0.113533549649738,0.0298440986907685,0.563984984987496,0.458660142419561,0.852761177401097,0.942570064758155,0.923923447236841,0.00461321316380334,NA,0.671524952726514,0.893408981798775,0.740957928316382,0.548143216244108,0.418738578189563,0.636009073691706,0.837849699970841,0.760095895276642,0.157944411096416
"vanR gene in vanE cluster",0.63439777879023,0.509789183807554,0.00373742053022627,0.305711426950426,0.0239827894516798,0.00744474772145992,2.68038656762864e-12,0.132658442767275,3.02361451111734e-12,0.886751514736895,0.00140561594437218,0.685596019105939,NA,4.902244413612e-05,0.582960923697988,2.8508042362577e-12,0.107290758646097,0.68236357609375,0.942839278745272,0.140847240565824,0.740395847701326,0.323919178451943
"mdtC",0.498995509457386,0.359484045990272,0.476667639446027,0.404645275446622,0.644263629244026,0.418798128894262,0.736662135028551,0.979605533985132,0.447526723453693,0.567859297935086,0.175095248781414,0.852662019250467,NA,0.447547753140937,0.0923812733645476,0.0912161404361945,0.328052275203148,0.43625626692957,0.576022663392059,0.413052224117667,0.358309532756813,0.642049792476964
"tet(40)",0.367374576188092,0.106794594908826,0.244480242992173,0.16354476251391,0.749778734252655,0.567633355216217,0.243611180545515,0.171196223124914,0.368863415151872,0.242543235090016,0.866429306677563,0.548817011863252,NA,0.749270530293826,0.0509731554284915,0.861202222018989,0.801550757849647,0.813164559661222,0.0320049665216516,0.0704424248590637,0.52373554876414,0.0721139841338068
"mefH",0.0172217775996727,0.00195542607572793,0.414597694331687,0.0141905034167804,0.000285181879593845,0.00010970683831688,0.199749677786535,0.297228209051796,0.351619346863881,0.105109243527741,0.190769644475642,0.72987470520795,NA,0.0710649484937207,0.00206751007403277,0.0204799908491803,0.631744652420238,0.57856462649396,0.393530000337628,0.023380781155505,0.00561752648020319,0.0488185315670603
"mdtO",0.336243491364366,0.785004040457356,0.582025967524684,0.857604104156886,0.221471086235887,0.439704235879781,0.769462615321657,0.953040968245877,0.519475426217791,0.833193802627195,0.810025213900274,5.4344874499884e-29,NA,0.438169560524843,0.926493605999787,0.68399692746163,0.363870700833327,0.49955563220589,0.348370312183706,0.777565455327733,0.262545568769122,0.154333951223463
"APH(6)-Ic",0.13730405270066,0.104474133836466,0.0789778188201697,3.18585888146273e-06,0.000504725957609945,0.00448314161253737,0.0152243659346593,0.00582716812558928,0.130443763274538,0.00315830212486189,0.654869910985329,0.00156851671683998,NA,3.73883913199486e-07,0.96451015193654,1.08519213749786e-21,0.247365192257996,0.815381299665135,0.0301359048204602,0.000657175407199695,0.345498690148906,0.010929757103136
"AcrS",0.0345981063258809,0.061260345682619,0.799539840471695,0.510469195462695,0.0124136444474427,0.00251469823585409,0.39600085088745,0.553955225146999,0.43943384801476,0.147422441463905,0.0591307264353701,0.747678659218968,NA,0.334618468227439,2.31880688831585e-18,0.739806709307066,0.237798050054583,0.052210950233716,0.368794052430934,0.784586272748312,0.597037177077884,0.728944014764639
"tetB(60)",0.983326380047793,0.000829548847322876,0.595036192423346,0.138792682435473,0.0394945302359197,0.0709843785136319,0.317967210272906,0.522847356887417,0.487340720180785,0.026637774507129,0.0640801249300798,3.23207885843491e-17,NA,0.37117579343771,0.112945519536127,0.076411723693193,0.896957832804421,0.934455131241775,0.660615541061758,0.11874552438212,0.926638270785502,0.788958315436396
"chrB",0.17232298537668,0.597911320066396,0.385868521641893,0.000475079122295557,0.195615219907998,0.864049032489914,0.229315884188923,0.440709538798602,0.564086545784239,0.0035038360915375,0.780361189194617,0.190325060828615,NA,0.274940953813415,0.923398227307671,0.0425126353769286,0.102761146758349,0.607627734239216,0.302154628585475,0.0666432296737402,0.373392181287137,0.0203682579120333
"tet(O)",0.00349613610901505,0.857268231127022,0.309887243686145,0.516596570906814,2.03573897703103e-05,0.00129911179087877,0.256123323134132,9.23031622025097e-05,0.26200616291838,0.00542824446391881,0.233609296823853,0.690848558025419,NA,0.029663619359754,0.632390556494312,0.841794167003238,0.674896927899796,0.205843056053605,0.439072565961911,0.407596099173009,0.417123019093742,0.0268834057999373
"emrB",0.0259756292172412,0.0147933322671666,0.94591046146279,0.0325914196226956,0.62545377444401,0.864885984839723,0.0770973371999655,0.979190997023318,0.538467295881027,0.449380993712339,0.353599267976644,0.854444875183249,NA,0.0531826552625164,6.2642455551208e-23,0.0146478783943739,0.904261549396648,0.677756428612706,0.427315218829614,0.152939694954476,0.702617170874032,0.393777563478639
"adeA",0.0150592884444064,0.0897251412379976,0.300149229475173,0.512832072643937,0.090490311406444,0.0304964815876514,0.655603907668763,0.0226758219470699,1.90580411432827e-10,0.436976019917586,0.722929534013974,0.156568441657983,NA,0.453101724846601,0.403511101112024,0.392813632274147,0.987381522314925,0.111329119754905,0.927943262112701,0.00318945191262026,0.515507378096826,0.756692500122168
"lmrD",0.732639764142136,0.253044855952241,0.204868986036844,0.123038878594963,0.706641114395795,0.357693586568814,0.199459207714866,0.0097924326630865,0.717586837910743,0.526484414962111,0.388834634984144,0.896324634137633,NA,0.0579934321029543,0.466724556305703,0.18038175374155,0.0322613879314735,0.951288175862365,0.0793980625270647,0.741327262333022,0.454225524953029,0.0498667593015478
"vanX gene in vanA cluster",0.136083525973983,0.713412459950816,0.315106606963856,0.503928806009768,0.00102216717611696,0.00230938634045242,0.333335413823785,0.150941900447038,8.37460097439513e-25,0.152732480234155,0.169291450251075,0.632805217345282,NA,0.0466305515921627,0.000472038556423846,0.0120804662175369,0.709732865842951,0.059429332453289,0.454603639148382,0.125146159492994,0.0997223346271429,0.545958761688746
"oqxB",0.850163612618205,0.207507935978294,0.0295632488862527,0.128546138199961,0.784429166671274,0.601134246166305,0.229385189344121,0.941361680388855,0.463546133929951,0.434394366294743,0.435755937490232,0.5990063121471,NA,0.658982424250569,0.147259066761189,0.566984347163739,0.749717243780758,0.905340243707739,0.365859945928324,0.597765505538368,0.334894770572613,0.128600842047762
"vanI",0.27321177679211,0.0944297029763207,0.316876512846241,0.413288886256501,0.00650244975502537,0.00786994463636199,0.222260850002353,0.00384859202633275,0.0357994104229046,0.00464615321059699,0.641033761271623,0.474671196716147,NA,0.00275844625385916,0.66476736908474,0.00536379013262244,0.441154908244478,0.281641806671249,0.32861405162224,0.0679522099399362,0.776349870742483,0.0435262399778436
"BlaB-16",0.00140717167681394,0.158686141667104,0.31067583931045,0.00319831450002026,0.00792482038297214,0.0331035983499345,0.631355316248554,0.645019513276423,0.337507940265813,0.526348997904064,0.941263907476096,0.203971074808107,NA,0.000462379568113965,0.829335222013224,0.000181141058398948,0.57106022002195,0.568180425949201,0.942030228365963,0.64302884671804,0.440178253014974,0.0679493352503244
"Escherichia coli UhpT with mutation conferring resistance to fosfomycin",0.00357003764668433,0.097672532900335,0.387008414265993,0.0129395398567423,0.0329154147644791,0.0292803389180712,0.0271089100382805,0.0441827606389304,0.898125138331905,0.104152672000871,0.107722780983206,0.630118483319061,NA,0.0832719919231866,5.77703628660555e-11,0.0911267508127794,0.454297401782526,0.216401754392095,0.0497659060129397,0.0139014605630247,5.84182550900334e-11,5.90661078805741e-11
