"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"adeF",0.716603227043419,2.93818296317213e-48,0.878688930104585,0.577738582826365,0.223931701675897,0.0390531480751182,8.88738759573945e-48,0.693841971165039,0.850102259139627,0.92360016257392,0.774623747633514,NA,NA,0.140495932588706,1.82806583033285e-07,0.317826265564204,0.996194824009962,0.961350325988965,0.69940835406439,0.777564951201236,NA,NA
"emrA",0.554159017008433,0.963827806930906,0.974082690571826,0.917720659681493,0.40261015937206,0.699832209786096,1.88725116404025e-27,0.761869935559215,0.945229162233052,0.92360016257392,0.868391665944687,NA,NA,0.949318141916733,1.23345418436865e-27,0.00173096764401302,0.996194824009962,0.961350325988965,0.852078626483838,0.783492831736287,NA,NA
"MuxC",0.701824800574273,0.967066603569747,7.41092659141635e-19,0.986001487696317,0.0524345042776964,0.0549868827073838,4.55174162098397e-20,0.761869935559215,0.829610009034383,0.92360016257392,0.937178969170217,NA,NA,0.488696932986285,0.935090978729703,1.11569704102948e-19,7.58623603497329e-20,1.40549371792771e-19,4.11235200803578e-19,0.940447833727817,NA,NA
"emrK",0.551858947195552,0.963827806930906,0.974082690571826,0.838195170348765,0.534884603855204,0.839543437001366,3.50199376131255e-18,0.979921407434878,0.911132984368572,0.92360016257392,0.766138996677511,NA,NA,0.879991404346754,2.69289361228646e-18,0.961399816224008,5.76798972451479e-18,0.961350325988965,0.97141357981287,0.940447833727817,NA,NA
"Klebsiella pneumoniae acrA",0.798158355042622,1.92317967022694e-10,7.12125710765296e-10,0.840542069259677,0.145239818667336,0.0361082441863563,0.979953963968866,0.868799789684856,0.829610009034383,0.935215332072799,0.727587193174523,NA,NA,0.10179315212211,9.6158983511348e-11,2.16146163845458e-10,0.989040068364533,0.961350325988965,3.97555518831269e-10,1.00557661439308e-09,NA,NA
"mdtE",0.827437911016793,0.963827806930906,0.878688930104585,0.838195170348765,0.962016311022726,0.393119675307764,1.61794821150942e-19,0.8257547987706,1.23546511352213e-10,0.92360016257392,0.0661857381008954,NA,NA,0.80065905029792,1.29505763122272e-19,0.878061630725143,2.62916584370276e-19,0.957166568239395,0.945776546720505,0.59624376468693,NA,NA
"msbA",0.0375266711101359,0.967066603569747,0.878688930104585,0.619012759001805,0.502155733900067,0.471625634199602,0.979953963968866,0.761869935559215,0.829610009034383,0.990673457148273,0.911644408736254,NA,NA,0.826072755094933,8.01920868618878e-35,0.0383334378757794,0.794627443698305,0.961350325988965,0.945776546720505,0.940447833727817,NA,NA
"nimA",0.00512351407737935,6.602503387181e-23,0.85353308726478,0.619012759001805,1.859280279529e-08,1.9688650246453e-05,6.48953923462316e-23,0.979921407434878,0.0984365707762849,0.92360016257392,0.307638599849238,NA,NA,0.000129985684069904,0.918269895048701,0.878061630725143,0.989040068364533,0.961350325988965,0.945776546720505,0.233461689050755,NA,NA
"pmrA",0.0530123430680733,8.42022114503178e-13,0.878688930104585,0.872035076164948,0.845533224324592,0.884744132081935,4.51297557148331e-13,0.937949111037291,0.911132984368572,0.92360016257392,0.750605701574527,NA,NA,0.879991404346754,0.805400393637808,1.08193179904842e-12,6.12475256129877e-13,0.961350325988965,2.06670693642917e-12,0.984616603894041,NA,NA
"Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime",0.301825525879206,0.967066603569747,9.1804573898876e-16,0.838195170348765,0.329275035885325,0.647813130594888,7.20917265031059e-17,0.693841971165039,0.829610009034383,0.990673457148273,0.611663565999023,NA,NA,0.689196690862418,5.87335261287644e-17,2.08643251817979e-16,1.04860693095424e-16,0.961350325988965,0.953572160324204,0.704203550801299,NA,NA
"mdtM",0.796539933748777,0.967066603569747,0.878688930104585,0.939178698289254,0.252961382669238,0.817205542212244,0.979953963968866,0.979921407434878,0.945229162233052,0.990673457148273,0.970875569540204,NA,NA,0.879991404346754,0.991113678323624,0.798290933205991,0.794627443698305,0.492740892220293,0.945776546720505,0.973545043578726,NA,NA
"PmrF",0.000471794214072704,0.963827806930906,0.882246176745012,0.577738582826365,0.329275035885325,0.364649776291992,4.81990805776549e-26,0.979921407434878,0.365335571157649,0.935215332072799,0.868391665944687,NA,NA,0.779876120402655,2.63153101143401e-26,0.353790714910418,0.989040068364533,0.961350325988965,0.97141357981287,0.940447833727817,NA,NA
"poxtA",0.879174682107196,0.967066603569747,0.878688930104585,0.838195170348765,0.0313791787417769,0.179987737244867,0.973037831840173,0.761869935559215,0.671950523495571,0.946345575475303,0.868391665944687,NA,NA,0.12877450536262,4.77606012839518e-44,0.292845780201883,0.996194824009962,0.961350325988965,0.322416697337772,0.606826173853564,NA,NA
"mtrD",0.716629269109611,0.963827806930906,0.878688930104585,0.917720659681493,0.237069741413339,0.508040874013221,1.75699908516405e-12,0.833159596362187,0.985370313557112,0.92360016257392,0.911644408736254,NA,NA,0.488696932986285,1.57151158721773e-12,3.93508449557955e-12,2.3426654468854e-12,0.961350325988965,0.953572160324204,0.93127989887217,NA,NA
"tet(32)",0.343724702391276,2.25458437314901e-51,0.878688930104585,0.619012759001805,0.374169814072876,0.647813130594888,0.979953963968866,0.937949111037291,0.243571610944128,0.935215332072799,0.810004543276837,NA,NA,0.51496334883954,0.492476826720333,0.259503230175584,0.989040068364533,0.961350325988965,0.945776546720505,0.940447833727817,NA,NA
"CfxA3",0.879174682107196,0.175388489335116,0.878688930104585,0.917720659681493,0.845533224324592,0.895153871438402,1.76650402021588e-16,0.761869935559215,0.911132984368572,0.956619436895812,0.497831993010095,NA,NA,0.959963813438276,1.41246258509199e-16,0.902814264497539,0.655645161263294,0.464051714798044,0.97141357981287,0.661822170600427,NA,NA
"BlaB-38",0.998319765517075,0.973809876052691,0.85353308726478,0.0363567839288914,0.356256620181019,0.895153871438402,0.910651752891918,0.693841971165039,0.829610009034383,0.92360016257392,0.822359671924959,NA,NA,0.10179315212211,0.619939264773122,0.851268576803035,0.978133406836193,0.961350325988965,0.322416697337772,0.453424798999016,NA,NA
"vanS gene in vanA cluster",0.879174682107196,0.967066603569747,0.586592888176809,0.838195170348765,0.00959738427609085,0.0550989629279029,0.756692746056093,0.937949111037291,0.835014502308259,0.92360016257392,0.497831993010095,NA,NA,0.10179315212211,0.000243303845073637,0.921350690118505,0.989040068364533,0.464051714798044,0.945776546720505,0.224100517038422,NA,NA
"baeS",0.551858947195552,0.967066603569747,0.53048977066379,0.619012759001805,0.329275035885325,0.291195614153575,0.979953963968866,0.693841971165039,0.561599549970406,0.946345575475303,0.868391665944687,NA,NA,0.63159602644922,0.964017311697482,0.741694987526841,0.996194824009962,0.961350325988965,0.945776546720505,0.973545043578726,NA,NA
"H-NS",0.00142778504159976,0.967066603569747,0.878688930104585,0.876135001764772,0.270986279406979,0.0550989629279029,2.67028594810673e-20,0.979921407434878,0.911132984368572,0.990673457148273,0.766138996677511,NA,NA,0.880249121063173,1.86790818041476e-20,0.0120385992743357,0.313623099566264,9.19989508230051e-20,0.706752945946507,0.783492831736287,NA,NA
"SHV-43",0.33331628244471,2.26871358452922e-12,9.0509311228884e-12,2.10672969285507e-11,0.329275035885325,0.0696778062820546,1.24225303079581e-12,0.979921407434878,5.9553731593892e-12,0.990673457148273,0.820229967881872,NA,NA,0.452982828871844,1.10797640174683e-12,2.87789375842112e-12,1.67061614486333e-12,0.490658209396804,0.945776546720505,0.835003175459199,NA,NA
"cpxA",0.0898003532815184,0.963827806930906,0.878688930104585,0.838195170348765,0.329275035885325,0.77208393066024,0.981285283537378,0.979921407434878,0.945229162233052,0.92360016257392,0.685775154612539,NA,NA,0.63159602644922,0.831600104055745,0.921717813397588,0.996194824009962,0.330635499820927,0.80511711320586,0.42370601774954,NA,NA
"fexA",0.597396712475107,0.967066603569747,0.906526746149847,0.96008646200021,0.892926008692582,0.77208393066024,0.979051622671924,0.761869935559215,0.909029310198686,0.935215332072799,0.868391665944687,NA,NA,0.277970068455593,0.748104626798453,0.611084755695061,0.993960635633876,0.961350325988965,0.953572160324204,0.93127989887217,NA,NA
"TaeA",0.796539933748777,3.37806120374489e-14,0.878688930104585,5.41842928069213e-13,0.329275035885325,0.77208393066024,1.87658218449542e-14,0.937949111037291,0.794855523936923,0.92360016257392,0.774623747633514,NA,NA,0.069141999261305,0.880863682550832,4.37427290395737e-14,2.62721505829359e-14,0.961350325988965,0.914818298981888,0.940447833727817,NA,NA
"emrR",0.000471794214072704,0.973503790313377,0.741358626445605,0.665975340380683,0.0112301017599457,0.0851119497950286,8.42586865362538e-23,0.761869935559215,0.325052425437212,0.92360016257392,0.937178969170217,NA,NA,0.431777814115935,5.38210967725523e-23,0.0151197886661764,0.989040068364533,0.961350325988965,0.97141357981287,0.973545043578726,NA,NA
"Bifidobacterium bifidum ileS conferring resistance to mupirocin",0.879174682107196,2.18668852078206e-19,0.741358626445605,0.772097649230384,0.329275035885325,0.210455544480627,1.19665192201623e-19,0.979921407434878,0.963381026298824,0.990673457148273,0.97947750702823,NA,NA,0.863804362636998,0.000366044411961869,0.636363444767228,1.96592815759809e-19,0.961350325988965,0.945776546720505,0.981062665431983,NA,NA
"nimJ",0.436454214725754,1.20082026423204e-28,0.700246217841821,0.786307535442536,5.88552289970695e-06,0.00142948290646023,0.979953963968866,0.693841971165039,0.685005282902137,0.92360016257392,0.183416979320477,NA,NA,0.235704844929904,1.05071773120303e-28,0.397679419140082,0.996194824009962,0.961350325988965,0.121361030254918,0.459433793080775,NA,NA
"eptA",0.551858947195552,0.963827806930906,0.878688930104585,0.917720659681493,0.923637642734897,0.325306294216156,1.04170961947081e-21,0.937949111037291,0.951479106945682,0.990673457148273,0.774605338512511,NA,NA,0.63159602644922,0.955117051249578,4.32545513682732e-21,1.73618269911801e-21,3.80546993023216e-21,0.945776546720505,0.940447833727817,NA,NA
"kdpE",0.261500043613717,0.997230808627951,0.85353308726478,0.838195170348765,0.880106496165842,0.976391085518235,0.979953963968866,0.693841971165039,0.308679974634734,0.92360016257392,0.183416979320477,NA,NA,0.936062849009881,0.922030344591645,0.957974456394373,0.996194824009962,0.961350325988965,0.668490808153109,0.812438904282638,NA,NA
"Escherichia coli mdfA",0.251734622420686,0.963827806930906,0.967118121864079,0.577738582826365,0.711719176070672,0.55232100846333,0.979953963968866,0.937949111037291,0.561599549970406,0.990673457148273,0.868391665944687,NA,NA,0.959243441893594,8.89174001794438e-27,0.367867145711914,0.989040068364533,7.67228036295372e-26,0.361172633279417,0.940447833727817,NA,NA
"rsmA",0.00099493687314612,0.963827806930906,0.878688930104585,0.772097649230384,0.446300755113277,0.151460667670305,5.52810689190982e-19,0.979921407434878,6.59165751687401e-13,0.92360016257392,0.804721721817224,NA,NA,0.949318141916733,4.46463011428216e-19,0.209071722109587,0.989040068364533,0.961350325988965,0.945776546720505,0.783492831736287,NA,NA
"vanH gene in vanA cluster",0.762222747060597,0.967066603569747,0.878688930104585,0.577738582826365,0.145239818667336,0.182870651960454,0.756692746056093,0.833159596362187,2.54070195838274e-26,0.92360016257392,0.97947750702823,NA,NA,0.10179315212211,0.000236940078682993,0.961399816224008,0.989040068364533,0.464051714798044,0.945776546720505,0.59624376468693,NA,NA
"farB",0.901712949881306,1.79020621187393e-16,9.1804573898876e-16,0.373648413793698,0.0112301017599457,0.0100127707697566,0.979953963968866,0.979921407434878,0.909029310198686,0.935215332072799,0.884273866865442,NA,NA,0.44505855908435,7.80346297483509e-17,0.961399816224008,1.36687478046141e-16,0.961350325988965,5.88984841963491e-16,2.31204004248799e-15,NA,NA
"tet(M)",0.305500781165722,0.967066603569747,0.878688930104585,0.917720659681493,0.0390762439954529,0.157767132993145,0.981285283537378,0.937949111037291,0.256296694013028,0.92360016257392,0.766138996677511,NA,NA,0.12877450536262,0.363104263039657,0.878061630725143,0.794627443698305,0.961350325988965,0.945776546720505,0.459433793080775,NA,NA
"TolC",0.464995676700348,0.967066603569747,0.878688930104585,0.939178698289254,0.609578226914215,0.946315398284648,0.979953963968866,0.693841971165039,0.911132984368572,0.92360016257392,0.868391665944687,NA,NA,0.488696932986285,5.98511753870608e-26,0.64547946498226,0.989040068364533,0.961350325988965,0.310943696113067,0.940447833727817,NA,NA
"Escherichia coli acrA",0.198701028799274,0.963827806930906,0.878688930104585,0.834601210387258,0.41483977095928,0.969965867412963,0.979953963968866,0.693841971165039,1.48823732466602e-07,0.990673457148273,0.611663565999023,NA,NA,0.235704844929904,0.570970995994621,0.716900587430733,0.996194824009962,0.961350325988965,0.945776546720505,0.940447833727817,NA,NA
"PDC-402",0.0179213335795542,0.967066603569747,0.302364713314814,0.557201758673107,0.845533224324592,0.990966892268513,1.4435997566531e-19,0.83269964317982,0.945229162233052,0.92360016257392,0.694226449660286,NA,NA,0.0500636967432722,1.13965162646855e-19,0.418559106360563,2.30975961064496e-19,0.961350325988965,0.945776546720505,0.973545043578726,NA,NA
"tet(W)",0.00142778504159976,0.967066603569747,0.878688930104585,0.917720659681493,0.0113992500968136,0.0309711814997663,0.756692746056093,0.937949111037291,0.280293941207307,0.990673457148273,0.616169575656075,NA,NA,0.431777814115935,0.566434014306446,0.961399816224008,0.961935379360384,0.961350325988965,0.706752945946507,0.42370601774954,NA,NA
"vanX gene in vanD cluster",0.879174682107196,4.36794955303963e-15,0.920077601644669,0.88635567429505,0.329275035885325,0.130511890685705,0.979953963968866,0.693841971165039,0.829610009034383,0.990673457148273,0.83272078240123,NA,NA,0.174351591384877,1.91763638913935e-15,6.20722644692113e-15,0.989040068364533,0.961350325988965,0.945776546720505,0.783492831736287,NA,NA
"Streptomyces rimosus otr(A)",0.489831380487661,0.967066603569747,0.878688930104585,0.577738582826365,0.15065732142254,0.277725397775949,0.979953963968866,0.693841971165039,0.953879592572792,0.92360016257392,0.766138996677511,NA,NA,0.44505855908435,0.435046547827662,0.961399816224008,1.67052057444365e-13,0.961350325988965,6.18813245882161e-13,1.86552387903455e-12,NA,NA
"APH(3'')-Ib",0.301825525879206,0.963827806930906,0.878688930104585,0.619012759001805,0.955278573472841,0.77208393066024,0.979953963968866,0.761869935559215,0.945229162233052,0.935215332072799,0.868391665944687,NA,NA,0.949318141916733,0.891746507524563,7.0051916547461e-16,0.311145825753252,1.20482351927077e-15,0.80511711320586,0.783492831736287,NA,NA
"oleB",0.595812565935902,0.967066603569747,0.920077601644669,0.786307535442536,0.363180650774112,0.0851119497950286,8.4848017919567e-14,0.979921407434878,7.31538891039748e-15,0.935215332072799,0.774623747633514,NA,NA,0.949318141916733,0.464066717685563,0.851268576803035,0.989040068364533,0.961350325988965,0.953572160324204,0.224100517038422,NA,NA
"tetB(46)",0.143099862783479,0.977046873920233,0.469576934077863,0.577738582826365,0.0439770487522679,0.0597539222444341,0.910651752891918,0.979921407434878,0.829610009034383,0.92360016257392,0.822359671924959,NA,NA,0.879991404346754,0.00245586362418533,0.798290933205991,0.989040068364533,0.961350325988965,0.945776546720505,0.430445920825632,NA,NA
"mdtG",0.270517538047234,0.967066603569747,0.878688930104585,0.786307535442536,0.252961382669238,0.182870651960454,0.979953963968866,0.693841971165039,0.945229162233052,0.92360016257392,0.97947750702823,NA,NA,0.856529914037951,0.991113678323624,0.716900587430733,0.989040068364533,0.961350325988965,0.80511711320586,0.844226503736844,NA,NA
"vanR gene in vanE cluster",0.0528508373058485,1.47057614858887e-11,0.878688930104585,9.71115004706201e-11,0.329275035885325,0.182870651960454,7.81395771121979e-12,0.723670506940993,3.59474169655061e-11,0.92360016257392,0.0661857381008954,NA,NA,2.55593041809345e-10,7.18948339310123e-12,1.65395330154592e-11,0.989040068364533,3.81295066599467e-11,3.18881582063588e-11,9.56004542454214e-11,NA,NA
"mdtC",0.716619368878605,0.967066603569747,0.896426979363979,0.917720659681493,0.724631142957941,0.938855363545559,0.910651752891918,0.761869935559215,0.829610009034383,0.990673457148273,0.774623747633514,NA,NA,0.693018799880459,0.66124428320032,0.003590155202884,0.996194824009962,0.961350325988965,0.945776546720505,0.999225606280376,NA,NA
"tet(40)",0.301825525879206,0.963827806930906,0.882246176745012,0.838195170348765,0.892926008692582,0.91150159087181,0.910651752891918,0.693841971165039,0.829610009034383,0.472561936941012,0.774623747633514,NA,NA,0.959243441893594,9.78234573698845e-59,0.961399816224008,0.996194824009962,0.961350325988965,0.310943696113067,0.599301002628967,NA,NA
"mefH",0.198701028799274,1.07461921042637e-32,0.0838066858025761,0.577738582826365,0.0870914043305491,0.0390531480751182,0.979953963968866,0.868799789684856,0.828169715422691,0.961458962145698,0.774623747633514,NA,NA,0.63159602644922,0.0731855361915662,0.317826265564204,0.993960635633876,0.961350325988965,0.473558919792423,0.128662673370572,NA,NA
"mdtO",0.179731114998333,0.967066603569747,0.910039203814495,0.917720659681493,0.845533224324592,0.839543437001366,0.979953963968866,0.733406807796462,0.829610009034383,0.976792509200457,0.911644408736254,NA,NA,0.815708033659505,0.935090978729703,0.885165659049075,1.4537253928719e-27,0.961350325988965,0.945776546720505,0.82045228183993,NA,NA
"APH(6)-Ic",0.301825525879206,0.967066603569747,0.878688930104585,0.302335265385862,0.00718552904814508,0.0352652104214464,9.62273560649601e-21,0.693841971165039,0.465249422345852,0.92360016257392,0.868391665944687,NA,NA,0.000115293307945329,0.967561855496502,3.1283594232217e-20,0.996194824009962,0.961350325988965,1.37839631784073e-19,7.12298416946163e-05,NA,NA
"AcrS",0.34737065915599,0.963827806930906,0.878688930104585,0.864199958087394,0.0037115434561575,0.0390531480751182,9.58372668373203e-18,0.733406807796462,0.829610009034383,0.92360016257392,0.497831993010095,NA,NA,0.916576753609184,7.43713732986868e-18,0.973466023821007,1.46277933593805e-17,0.961350325988965,0.852078626483838,0.940447833727817,NA,NA
"tetB(60)",0.551858947195552,0.967066603569747,0.741358626445605,0.966343163143307,0.993530282002832,0.690855318934437,0.756692746056093,0.693841971165039,0.829610009034383,0.92360016257392,0.711741454039965,NA,NA,0.235704844929904,0.468518039566531,0.269297522093158,0.989040068364533,0.961350325988965,0.596409998566366,0.940447833727817,NA,NA
"chrB",0.333080453609683,4.40767409359096e-29,0.760757720190092,0.11525918572803,0.329275035885325,0.671543205236072,0.979953963968866,0.979921407434878,0.850102259139627,0.935215332072799,0.911644408736254,NA,NA,0.64130755521533,0.893768461350565,0.418559106360563,0.996194824009962,0.961350325988965,0.945776546720505,0.59624376468693,NA,NA
"tet(O)",0.0203442910468477,0.967066603569747,0.882246176745012,0.917720659681493,0.0037115434561575,0.0550989629279029,0.0945782550988123,0.937949111037291,0.700866485806667,0.92360016257392,0.766138996677511,NA,NA,0.235704844929904,0.449975752762382,0.902814264497539,0.978133406836193,0.464051714798044,0.725398775139994,0.223518538309807,NA,NA
"emrB",0.00512351407737935,0.963827806930906,0.878688930104585,0.773339458181905,0.458163957578411,0.647813130594888,5.79740342981487e-22,0.979921407434878,0.835014502308259,0.961458962145698,0.884273866865442,NA,NA,0.959243441893594,3.81063919129494e-22,0.269297522093158,0.989040068364533,0.975575586237399,0.602440010375522,0.783492831736287,NA,NA
"adeA",0.206158418843008,8.15684160932501e-10,2.19933140078321e-09,0.838195170348765,0.845533224324592,0.805469781306979,4.57577650483112e-10,0.733406807796462,1.56862338640866e-09,0.92360016257392,0.810004543276837,NA,NA,0.777314481452492,0.781494100836884,0.921717813397588,0.989040068364533,0.961350325988965,0.945776546720505,3.7585708225384e-09,NA,NA
"lmrD",0.608175434583287,0.963827806930906,0.878688930104585,0.1988723818429,0.711719176070672,0.938855363545559,0.0100251804932444,0.693841971165039,0.926122780227024,0.961458962145698,0.810004543276837,NA,NA,0.140495932588706,0.559811474884963,0.868468269002082,0.989040068364533,0.961350325988965,0.953572160324204,0.812438904282638,NA,NA
"vanX gene in vanA cluster",0.855240624297732,8.96082304260279e-24,0.586592888176809,0.838195170348765,0.0870914043305491,0.325306294216156,0.979953963968866,0.979921407434878,2.98694101420093e-23,0.92360016257392,0.777701783225807,NA,NA,0.235704844929904,0.000283907045510272,0.269297522093158,0.989040068364533,0.445801064180747,0.945776546720505,0.447646078217305,NA,NA
"oqxB",0.410034114709526,2.53470344698418e-19,0.402205138200125,0.88635567429505,0.15065732142254,0.0270839471022796,0.979953963968866,0.693841971165039,0.829610009034383,0.0524356430943475,0.868391665944687,NA,NA,0.782128243675233,1.13965162646855e-19,0.611084755695061,0.338516058351132,0.961350325988965,0.945776546720505,0.0221635056127334,NA,NA
"vanI",0.22481656774949,0.963827806930906,0.878688930104585,0.749905011870468,0.329275035885325,0.0550989629279029,0.725536996336202,0.937949111037291,0.201607206065831,0.935215332072799,0.97947750702823,NA,NA,0.632630055647492,0.571648009090162,0.209071722109587,0.989040068364533,0.961350325988965,0.97141357981287,0.224100517038422,NA,NA
"BlaB-16",0.120205186390406,0.951917487565906,0.885933694578497,0.577738582826365,0.385602507909379,0.172666107924412,0.979953963968866,0.979921407434878,0.820757945646409,0.990673457148273,0.911644408736254,NA,NA,0.63159602644922,0.724357009923889,0.034433589917425,0.989040068364533,0.961350325988965,0.945776546720505,0.783492831736287,NA,NA
"Escherichia coli UhpT with mutation conferring resistance to fosfomycin",0.00112459698018297,2.63336397634226e-10,8.73157774616921e-10,0.619012759001805,0.329275035885325,0.182870651960454,1.48590357789405e-10,0.937949111037291,0.951479106945682,0.94381691786804,0.731161340966438,NA,NA,0.970128819237225,1.34469649855775e-10,0.137719759216841,0.989040068364533,0.961350325988965,0.945776546720505,0.82045228183993,NA,NA
"tet(W/32/O)",0.879174682107196,2.63759852951195e-17,0.878688930104585,0.619012759001805,0.845533224324592,0.842586234858758,1.36788948913696e-17,0.733406807796462,0.945229162233052,0.990673457148273,0.766138996677511,NA,NA,0.815708033659505,1.06929670115349e-17,4.08052420115093e-17,2.05183423370543e-17,0.961350325988965,1.27089209154277e-16,0.00284350429323808,NA,NA
"AcrF",0.595812565935902,0.967066603569747,0.960082471590885,0.786307535442536,0.594814060738879,0.839543437001366,0.981285283537378,0.693841971165039,0.937557877895832,0.92360016257392,0.766138996677511,NA,NA,0.235704844929904,0.935090978729703,0.988094554036758,0.989040068364533,0.961350325988965,0.852078626483838,0.783492831736287,NA,NA
"acrD",0.301825525879206,0.967066603569747,0.878688930104585,0.786307535442536,0.754594329424125,0.739418202153805,0.979953963968866,0.979921407434878,0.685005282902137,0.961458962145698,0.611663565999023,NA,NA,0.949318141916733,0.891746507524563,0.259503230175584,0.996194824009962,0.957166568239395,0.945776546720505,0.973545043578726,NA,NA
"CRP",0.270517538047234,0.967066603569747,0.741358626445605,0.917720659681493,0.147720629310458,0.172666107924412,1.02536930010692e-31,0.937949111037291,0.829610009034383,0.92360016257392,0.766138996677511,NA,NA,0.235704844929904,0.781494100836884,0.348981549002766,0.989040068364533,0.964979115973232,0.945776546720505,0.606826173853564,NA,NA
"gadX",0.0108213298973664,0.963827806930906,0.878688930104585,0.838195170348765,0.388327386198139,0.560753750398652,0.979953963968866,0.761869935559215,0.829610009034383,0.92360016257392,0.000144969733194406,NA,NA,0.949318141916733,0.887381881292885,0.961399816224008,9.46718107040979e-18,0.96891562129557,0.945776546720505,0.704203550801299,NA,NA
"Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin",0.0329341155544941,0.963827806930906,0.878688930104585,0.577738582826365,0.0163164953651536,0.234830070774421,0.981285283537378,0.693841971165039,3.18497413715238e-07,0.92360016257392,0.868391665944687,NA,NA,0.313670331418873,9.68245919457117e-27,0.259503230175584,0.996194824009962,0.961350325988965,0.988452067442124,0.82045228183993,NA,NA
"mdtN",0.590454625027354,0.963827806930906,0.878688930104585,0.917720659681493,0.913328411953566,0.884744132081935,0.979953963968866,0.693841971165039,0.381157191979571,0.92360016257392,0.611663565999023,NA,NA,0.880249121063173,0.570168869140103,0.878061630725143,1.51495640215549e-21,0.961350325988965,0.945776546720505,0.84940593707571,NA,NA
