"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","pentamidine","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"adeF",0.76644344988235,0.356239377935513,3.26547737754474e-06,0.0815509993627327,0.958699149436513,0.413996154484335,0.374973412745287,0.0303635918253857,0.850102259139627,0.511995708285981,0.707942266197697,0.694569048705549,NA,0.00460415513863419,3.01415645928578e-11,0.106086409720692,0.820007941080883,0.954841260564333,0.960696087395148,0.8626929889579,0.32578900279197,0.508335848741938,0.183991146388469
"emrA",0.378714655217356,0.187735645545228,0.869842221440991,0.537595814762353,0.990015856684009,0.976691716385305,0.22558194685372,0.831531179765991,0.945229162233052,0.555317200775714,0.722197523935827,0.0168089691163084,NA,0.143259756582254,2.18108768937582e-27,0.131736198066263,0.987381522314925,0.545866433208775,0.960696087395148,0.908114847718697,0.921628430291871,0.966644224679089,0.387061578055855
"MuxC",0.874747583350875,0.778349695209234,0.341634534734513,0.892921085886257,0.196026933969712,0.876538930809567,0.52449962369354,0.121227721617555,0.829610009034383,0.588912156778542,0.893532967910612,0.591153391660006,NA,0.0491682773492408,0.682646533117836,2.34248952987952e-19,0.987381522314925,0.912341654359765,0.960696087395148,0.8626929889579,0.545349374452716,0.614932437058695,0.20049571858416
"emrK",0.289424114838441,0.112108280445748,0.959090936417606,0.537595814762353,0.795527814739078,0.954049488431448,0.81363145914677,0.783933046405982,0.911132984368572,0.771696334259533,0.594028980650215,0.960110221055842,NA,0.366261373607027,4.34742699083174e-18,0.947574896974836,0.987381522314925,0.912341654359765,0.960696087395148,0.908114847718697,0.82854283473739,0.899470030440581,1.04723640477807e-17
"Klebsiella pneumoniae acrA",0.784955081364405,0.805190335896746,0.862706256801277,0.546289058135659,0.117398312659975,0.0338044525436128,0.697473877074383,0.810792278071792,0.829610009034383,0.914976191044357,0.55819203567363,0.960110221055842,NA,0.200198350920342,1.60108269515154e-10,0.947574896974836,0.987381522314925,4.91479249058001e-10,0.960696087395148,0.8626929889579,0.174716388573794,0.846568047306542,3.15950945822997e-10
"mdtE",0.378714655217356,0.146037349983831,0.989663533848298,0.824304980154661,0.947149894916204,0.629774562743206,0.949175607769855,0.810792278071792,1.23546511352213e-10,0.771696334259533,0.222000978550359,2.62916584370276e-19,NA,0.236974853450956,2.14704052757055e-19,0.972448616263848,0.987381522314925,0.349342903742159,0.226068403384309,0.908114847718697,0.369818506970807,9.57288624497443e-19,5.73525522398634e-19
"msbA",0.159863246466847,0.316936981091462,0.879882283256804,0.0815509993627327,0.906433310037312,0.357065315287147,0.962132721669875,0.674989271298537,0.829610009034383,0.776055477634884,0.925404275156878,0.960110221055842,NA,0.827107982775143,1.64416417365713e-34,0.216105109197521,0.987381522314925,0.954363887483433,0.960696087395148,0.8626929889579,0.317852519169107,0.614145741317746,0.168559161861162
"nimA",0.0766455361447636,0.551017316690247,0.989663533848298,0.778773889014903,0.00225541058839618,0.00861315920476696,0.0611303625767192,0.262641966020308,0.0984365707762849,0.0124296451042534,0.506079971874515,0.923451237247777,NA,0.000181310083456377,0.664241351061331,0.972448616263848,0.987381522314925,0.954363887483433,0.960696087395148,0.908114847718697,0.419216724616407,0.996201413473922,0.698845285478571
"pmrA",0.228206229678267,0.0983689898972516,0.959090936417606,0.934148363880332,0.909558724490689,0.731301667401951,0.887955730854206,0.810792278071792,0.911132984368572,0.740054237577049,0.528394328682986,0.984735273390057,NA,0.871794047623833,0.740233515518541,2.60434434068101e-12,0.987381522314925,2.40577747000908e-12,0.960696087395148,0.489218773973817,0.93618053678302,0.934633438557153,0.754389266942576
"Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime",0.11931482930859,0.251926000996419,0.862706256801277,0.625677643051494,0.562826792666589,0.645217367890796,0.730301357883929,0.31924281770376,0.829610009034383,0.776055477634884,0.594028980650215,1.28163069338855e-16,NA,0.90591295276755,9.48378417354469e-17,0.947574896974836,0.987381522314925,0.954363887483433,0.960696087395148,0.908114847718697,0.369818506970807,3.59729319390206e-16,0.862510947960963
"mdtM",0.970248783523835,0.379132069977503,0.862706256801277,0.784007875359294,0.716166021128446,0.962157838311211,0.887955730854206,0.76981119690315,0.945229162233052,0.725072584282385,0.722197523935827,0.960110221055842,NA,0.414672476316865,0.74577354176059,0.83071209754408,0.987381522314925,0.98477641231606,0.960696087395148,0.99807798305242,0.383895722164504,0.494653223151403,0.858543069109541
"PmrF",0.0124761128989612,0.0523076475257221,0.862706256801277,0.118783394580413,0.234837687359199,0.644999639903898,0.625518992756288,0.577115707735723,0.365335571157649,0.7220835553809,0.682011918676769,0.984735273390057,NA,0.130362864454199,0.418687191738819,0.482517372963564,0.987381522314925,0.954363887483433,0.981364100918668,0.579117938376305,0.225643953502769,3.58698175786896e-25,0.378284188787521
"poxtA",0.999329190453588,0.121062044493267,0.887135770096765,0.892921085886257,0.0180643103543289,0.0905958763848992,0.92021044090589,0.193572405259239,0.671950523495571,0.0844821841202924,0.682054195791859,0.960110221055842,NA,0.00479497522801093,0.664241351061331,0.0947808052643109,0.987381522314925,0.421642007158166,0.96297094067769,0.753335081120358,0.48339954125322,0.731674803984104,0.776489737440473
"mtrD",0.784955081364405,0.672053777308739,0.862706256801277,0.524332710842203,0.550608561903451,0.287793225472194,0.52449962369354,0.1679122483563,0.985370313557112,0.693450943731097,0.62190388855553,2.92833180860675e-12,NA,0.130362864454199,2.6758574569941e-12,0.947574896974836,0.987381522314925,8.6433137296975e-12,0.960696087395148,0.908114847718697,0.995656601248296,0.614932437058695,0.589476745475053
"tet(32)",0.286851156530633,0.0620004733370689,0.99531010452193,0.297935494731756,0.00664682533294502,0.0224227259363657,0.887955730854206,0.831531179765991,0.243571610944128,0.0580822157639312,0.682054195791859,0.933794138715465,NA,0.0258677428015647,0.774927854204682,0.399011534846732,0.987381522314925,0.790755238812297,0.960696087395148,0.908114847718697,0.544574094403543,0.508335848741938,0.858543069109541
"CfxA3",0.522301474090094,0.12363416917834,0.989663533848298,0.778532860380691,0.980186793783961,0.987689099776684,0.694870220078301,0.627475247638372,0.911132984368572,0.841851278152427,0.528394328682986,0.54530909961818,NA,0.661274486168658,0.579644152511712,0.976004069912782,0.987381522314925,0.912341654359765,0.0778907110220389,0.908114847718697,0.583550194879675,0.392981401996825,0.168222933156318
"BlaB-38",0.3282597365377,0.174073131809688,0.989663533848298,0.0815509993627327,0.00839666268956903,0.0237635135058545,0.383106414917245,0.714762633936544,0.829610009034383,0.00445796142672973,0.79756526111702,0.913049514504916,NA,0.0132721495663482,0.980659325271015,0.972448616263848,0.69972561343676,0.335177464488198,0.960696087395148,0.071451957569429,0.123954690020303,0.892605678221931,0.378058416641025
"vanS gene in vanA cluster",0.286851156530633,0.8366234254401,0.862706256801277,0.889367931302681,0.0103561762937069,0.00344340518270149,0.22558194685372,0.674989271298537,0.835014502308259,0.740054237577049,0.222000978550359,1.03544897394562e-26,NA,0.118633154982905,0.394207334936747,0.673509074981746,0.69972561343676,0.98477641231606,0.960696087395148,0.763202098034123,0.234186177482061,0.41635532225099,0.96769528738393
"baeS",0.391191969588264,0.381349289956195,0.862706256801277,0.934148363880332,0.835620850728764,0.285064803499186,0.92021044090589,0.882699508786175,0.561599549970406,0.693450943731097,0.891648309132512,3.79047481625766e-24,NA,0.871794047623833,0.68733061860826,0.947574896974836,0.987381522314925,0.954363887483433,0.960696087395148,0.970036565632154,0.615874878220204,0.933446151749895,0.858543069109541
"H-NS",0.00967948342902731,0.199451770100377,0.862706256801277,0.158633557812048,0.315661902139342,0.283857557876998,0.776114623343095,0.831531179765991,0.911132984368572,0.682038957562942,0.528394328682986,0.988969723819701,NA,0.054376132023779,3.23088661983152e-20,0.0852397583776239,0.987381522314925,0.912341654359765,0.999707406538547,0.579117938376305,0.123954690020303,0.731674803984104,0.654089742959004
"SHV-43",0.159863246466847,0.593701933672075,0.0891228862300167,0.784007875359294,0.0916485168332051,0.24269655563261,0.620016551682685,0.214725970703043,5.9553731593892e-12,0.682038957562942,0.652243563762461,2.10642905221898e-12,NA,0.0258677428015647,0.80773494997028,6.3525117750784e-12,0.987381522314925,0.912341654359765,0.512738710196613,0.753335081120358,0.544574094403543,0.760359402480825,0.900669980994396
"cpxA",0.744077202860397,0.274938190362368,0.99531010452193,0.784007875359294,0.909558724490689,0.947122292717695,0.52449962369354,0.714762633936544,0.945229162233052,0.91187687545344,0.722197523935827,0.960110221055842,NA,0.982423390857571,0.418687191738819,0.972448616263848,0.987381522314925,0.954363887483433,0.930575681252183,0.908114847718697,0.905554726231111,0.846568047306542,0.858543069109541
"fexA",0.928019368408166,0.83294542336236,0.928089685754271,0.892921085886257,0.980186793783961,0.471398981185806,0.887955730854206,0.960286524912104,0.909029310198686,0.865929014985033,0.79756526111702,0.960110221055842,NA,0.4218577944037,0.924363216202239,0.972448616263848,0.820007941080883,0.954363887483433,0.960696087395148,0.908114847718697,0.942937688082667,0.934633438557153,0.978458665402441
"TaeA",0.753054578013275,0.391252913452155,0.99531010452193,0.114242907844254,0.370535695609025,0.846290186618927,0.0421409411692206,0.995469389006282,0.794855523936923,0.322574544165343,0.991686098279038,0.960110221055842,NA,0.177029116655529,0.491033421592858,1.16730588181567e-13,0.987381522314925,0.954363887483433,0.960696087395148,0.8626929889579,0.326600952823179,0.846568047306542,0.858543069109541
"emrR",0.0180354397131598,0.121062044493267,0.929379509697637,0.0808321548660116,0.958699149436513,0.947320314700812,0.718073097767846,0.951192351973285,0.325052425437212,0.588912156778542,0.707942266197697,0.962374754153765,NA,0.794313509599782,0.41533151329195,0.0947808052643109,0.987381522314925,0.954363887483433,0.960696087395148,0.8626929889579,0.262070325826406,0.846568047306542,3.40866946226165e-22
"Bifidobacterium bifidum ileS conferring resistance to mupirocin",0.19054397268185,0.058600377332975,0.0891228862300167,0.853912805647629,0.282513716570278,0.287793225472194,0.697473877074383,0.572403423382623,0.963381026298824,0.776055477634884,0.891648309132512,1.96592815759809e-19,NA,0.60884750101858,0.493166839345869,0.598403757775613,0.987381522314925,2.62402622493838e-18,0.96297094067769,0.908114847718697,0.524983214217084,0.598883912914916,0.900669980994396
"nimJ",0.328194261904944,0.460203250560017,0.862706256801277,0.478192362917151,0.0295849341895342,0.0859982061527811,0.374973412745287,0.170042097861428,0.685005282902137,0.0043635572916709,0.149377085964401,0.400118455872478,NA,0.236974853450956,0.566151922549545,0.186407682553959,0.987381522314925,0.954363887483433,0.960696087395148,0.908114847718697,0.468707496426825,0.142042038788939,0.279037582335758
"eptA",0.258290257575262,0.593701933672075,0.862706256801277,0.824304980154661,0.958699149436513,0.962157838311211,0.298106586704756,0.577115707735723,0.951479106945682,0.841851278152427,0.594028980650215,1.56256442920621e-21,NA,0.960830079582442,0.848240061381038,0.972448616263848,0.987381522314925,0.954363887483433,0.507870152273419,0.8626929889579,0.854719708508087,0.846568047306542,0.900669980994396
"kdpE",0.290188852475622,0.274938190362368,0.989663533848298,0.651218379898085,0.690386220421943,0.987689099776684,0.735823202186495,0.831531179765991,0.308679974634734,0.841851278152427,0.594028980650215,0.960110221055842,NA,0.439324765534294,0.924363216202239,0.947574896974836,0.987381522314925,0.954363887483433,0.999707406538547,0.8626929889579,0.264096806375059,0.649918627980969,6.60155272609968e-21
"Escherichia coli mdfA",0.0191493414528254,0.316936981091462,0.862706256801277,0.297935494731756,0.659466460033891,0.645217367890796,0.694870220078301,0.826608580732547,0.561599549970406,0.511995708285981,0.602216353947125,0.960110221055842,NA,0.163297295658319,1.5742613166146e-26,0.482517372963564,0.987381522314925,0.98477641231606,0.960696087395148,0.970036565632154,0.337500155303884,0.731674803984104,0.498325153175359
"rsmA",0.00721283247359606,0.0620004733370689,0.887135770096765,0.114242907844254,0.128058022280103,0.347209537824234,0.298106586704756,0.661526330740349,6.59165751687401e-13,0.132759112827407,0.594028980650215,0.960110221055842,NA,0.118415743200839,7.25976223756863e-19,0.214813432550413,0.944640410798147,0.912341654359765,0.96297094067769,0.763202098034123,0.184395690210351,2.73349693889197e-18,1.78585204571286e-18
"vanH gene in vanA cluster",0.0849544078183987,0.803734771910589,0.929379509697637,0.644674399848046,0.00839666268956903,0.00358973287541599,0.298106586704756,0.831531179765991,2.54070195838274e-26,0.740054237577049,0.810606058589614,1.40655070581211e-26,NA,0.0258677428015647,0.375825950249612,0.885476932822556,0.987381522314925,0.954363887483433,0.960696087395148,0.8626929889579,0.30773576731155,0.933446151749895,0.95247541199891
"farB",0.681572298199587,0.321957100331788,0.989663533848298,0.910612493436206,0.00188995211951068,0.00861315920476696,0.697473877074383,0.572403423382623,0.909029310198686,0.13324243519142,0.791996840863152,0.960110221055842,NA,0.00460415513863419,0.605933401346693,0.947574896974836,0.987381522314925,0.954363887483433,0.960696087395148,0.8626929889579,0.000197488495606925,0.899470030440581,0.858543069109541
"tet(M)",0.498848699045958,0.687919475775316,0.862706256801277,0.546289058135659,0.0871988080210994,0.0237635135058545,0.809806285575452,0.627124439177675,0.256296694013028,0.682038957562942,0.528394328682986,0.923451237247777,NA,0.200198350920342,0.43926096199052,0.763127605850066,0.863760774821832,0.954363887483433,0.93757630366146,0.606828049313994,0.276805845264249,0.395441857619257,0.862510947960963
"TolC",0.999329190453588,0.607008006498351,0.989663533848298,0.861611907876051,0.659466460033891,0.202019954860042,0.962132721669875,0.572403423382623,0.911132984368572,0.432564963748782,0.759301425459304,0.960110221055842,NA,0.366261373607027,0.386263869275365,0.83071209754408,0.987381522314925,0.954363887483433,0.981364100918668,0.489218773973817,0.814707316179296,0.892605678221931,0.353144851209422
"Escherichia coli acrA",0.0180354397131598,0.271170392879684,0.887135770096765,0.567542565806443,0.834874867861072,0.743112788431151,0.697473877074383,0.572403423382623,1.48823732466602e-07,0.322574544165343,0.594028980650215,0.960110221055842,NA,0.60884750101858,0.880971378407569,0.710353826855177,0.987381522314925,0.392913643118895,0.960696087395148,0.908114847718697,0.411360823753979,0.996201413473922,0.625582675234508
"PDC-402",0.117026590266531,0.131359890494699,0.887135770096765,0.00102986944955235,0.524634291200979,0.739051532113786,0.887955730854206,0.714762633936544,0.945229162233052,0.988433558519772,0.707942266197697,2.30975961064496e-19,NA,0.00331694536918549,0.391051648331561,0.892238031825379,0.987381522314925,0.912341654359765,0.96297094067769,0.425598570851078,0.653195897797389,0.343767034425415,0.668307102626176
"tet(W)",0.0191493414528254,0.680907853974267,0.887135770096765,0.651218379898085,0.0332358734579757,0.0700341427907753,0.76724846747825,0.31924281770376,0.280293941207307,0.287601490402832,0.55819203567363,0.0424872856866388,NA,0.347953351490095,0.97831170292781,0.585087995836026,0.987381522314925,0.912341654359765,0.507870152273419,0.8626929889579,0.769763421842717,0.392981401996825,0.858543069109541
"vanX gene in vanD cluster",0.730296752352065,0.535485815366745,0.887135770096765,0.789614434901688,0.86908734759023,0.193330683800007,0.374973412745287,0.91336533496032,0.829610009034383,0.970134954100689,0.925404275156878,0.960110221055842,NA,0.00479497522801093,3.23855292882846e-15,1.7618661474438e-14,0.987381522314925,0.989125602743776,0.960696087395148,0.908114847718697,0.842706177165364,0.745061641896126,0.163404406504359
"Streptomyces rimosus otr(A)",0.340119252689922,0.551017316690247,0.574730202542096,0.892921085886257,0.196026933969712,0.10877078432929,0.893419985585233,0.17330806773832,0.953879592572792,0.740054237577049,0.594028980650215,2.05018434136262e-13,NA,0.60884750101858,0.41533151329195,0.961353702577814,0.987381522314925,0.954363887483433,0.960696087395148,0.0775390587301405,3.17115843409749e-12,4.81299191241681e-13,0.900669980994396
"APH(3'')-Ib",0.290188852475622,0.144800425551196,0.99531010452193,0.328337978003394,0.980186793783961,0.776132014391522,0.585969012667081,0.995469389006282,0.945229162233052,0.555317200775714,0.939364725811436,4.22800514332632e-16,NA,0.4218577944037,0.971909959235071,0.83071209754408,0.944640410798147,0.954363887483433,0.960696087395148,0.908114847718697,0.226416663599103,1.13587293302714e-15,7.45564183157247e-16
"oleB",0.690477784896158,0.934193270992873,0.862706256801277,0.913226489874582,0.492530512628394,0.311815016013663,0.620381564460178,0.714762633936544,7.31538891039748e-15,0.970134954100689,0.61838347699661,0.517434780622539,NA,0.982423390857571,0.41533151329195,0.575747188929236,0.987381522314925,5.98403181671638e-13,0.960696087395148,0.908114847718697,0.814707316179296,0.598883912914916,0.862510947960963
"tetB(46)",0.884288138910428,0.672053777308739,0.887135770096765,0.453971034815899,0.0130893877748935,0.0421042038045367,0.620016551682685,0.831531179765991,0.829610009034383,0.706691655417448,0.707942266197697,0.749033769792855,NA,0.236974853450956,0.0300309708332199,0.947574896974836,0.781447251352296,0.954363887483433,0.980085638525783,0.8626929889579,0.251244648663994,0.450254054352528,2.09828189514464e-46
"mdtG",0.0449243384852425,0.243128120324348,0.879882283256804,0.537595814762353,0.282513716570278,0.10877078432929,0.81363145914677,0.80453500391628,0.945229162233052,0.970134954100689,0.949371344923923,0.0170211658112744,NA,0.794313509599782,0.971909959235071,0.947574896974836,0.987381522314925,0.501820241509712,0.960696087395148,0.908114847718697,0.905554726231111,0.913823154995514,0.378058416641025
"vanR gene in vanE cluster",0.76644344988235,0.641734619616568,0.0999759991835528,0.629060051609531,0.0916485168332051,0.0421042038045367,2.86801362736264e-10,0.567778135043936,3.59474169655061e-11,0.948824120768478,0.0752004530239117,0.960110221055842,NA,0.00155574208499947,0.80773494997028,3.38928948088415e-11,0.820007941080883,0.954363887483433,0.960696087395148,0.970036565632154,0.35048034280333,0.900254042091385,0.589476745475053
"mdtC",0.667406493899253,0.506115696328409,0.879882283256804,0.701935092530883,0.832360819186656,0.645217367890796,0.887955730854206,0.995469389006282,0.829610009034383,0.776055477634884,0.594028980650215,0.962374754153765,NA,0.60884750101858,0.260126217105437,0.336556104368028,0.987381522314925,0.954841260564333,0.960696087395148,0.908114847718697,0.615874878220204,0.731674803984104,0.858543069109541
"tet(40)",0.510507527949686,0.243128120324348,0.862706256801277,0.514684987911423,0.906433310037312,0.768819860862471,0.620016551682685,0.57243737107393,0.829610009034383,0.588912156778542,0.925404275156878,0.960110221055842,NA,0.842926567061925,0.15150354530135,0.972448616263848,0.987381522314925,0.954363887483433,0.96297094067769,0.489218773973817,0.251244648663994,0.824113289967103,0.239718757981046
"mefH",0.0708742385832682,0.0523076475257221,0.869842221440991,0.114242907844254,0.00508574351942357,0.00344340518270149,0.620016551682685,0.706742630412048,0.828169715422691,0.432564963748782,0.594028980650215,0.960110221055842,NA,0.190098737220703,0.00670374478550021,0.115334685308542,0.987381522314925,0.355488114054208,0.960696087395148,0.8626929889579,0.174716388573794,0.0462365641062878,0.183991146388469
"mdtO",0.479707381013163,0.83294542336236,0.887135770096765,0.913226489874582,0.438840856059997,0.658566035738468,0.887955730854206,0.995469389006282,0.829610009034383,0.914976191044357,0.893532967910612,2.90745078574379e-27,NA,0.60884750101858,0.971909959235071,0.947574896974836,0.987381522314925,0.0629767954119547,0.960696087395148,0.8626929889579,0.893092884936909,0.653311066472001,0.378058416641025
"APH(6)-Ic",0.286851156530633,0.243128120324348,0.845062661375815,0.000340886900316513,0.00675070968303302,0.0319797435027666,0.22558194685372,0.121227721617555,0.465249422345852,0.053558637399216,0.805414718108393,0.00645504956545682,NA,4.0005578712345e-05,0.980659325271015,5.80577793561355e-20,0.987381522314925,0.773028432779733,0.96297094067769,0.489218773973817,0.0175794421425918,0.731674803984104,0.0649713338908643
"AcrS",0.117026590266531,0.187735645545228,0.959090936417606,0.778532860380691,0.0577504328641901,0.0224227259363657,0.697473877074383,0.826608580732547,0.829610009034383,0.511995708285981,0.528394328682986,0.960110221055842,NA,0.497280223615778,1.18148731928474e-17,0.947574896974836,0.987381522314925,0.954363887483433,0.507870152273419,0.8626929889579,0.893092884936909,0.846568047306542,0.866633439775737
"tetB(60)",0.999329190453588,0.0523076475257221,0.887135770096765,0.464088031893612,0.128058022280103,0.1998770658147,0.694870220078301,0.810792278071792,0.829610009034383,0.158346770681267,0.528394328682986,1.82017072553966e-16,NA,0.544052190381301,0.309876168983734,0.324497373185287,0.987381522314925,8.37107156001251e-16,0.981364100918668,0.908114847718697,0.32578900279197,0.97206171543185,0.900669980994396
"chrB",0.307309323921746,0.687919475775316,0.862706256801277,0.0127083665214062,0.402515933272226,0.954049488431448,0.620016551682685,0.796076657225377,0.850102259139627,0.053558637399216,0.891648309132512,0.53591530285952,NA,0.439084806836349,0.971909959235071,0.206765999333243,0.820007941080883,0.954363887483433,0.960696087395148,0.8626929889579,0.251244648663994,0.731674803984104,0.108970179829378
"tet(O)",0.0191493414528254,0.881997122409532,0.862706256801277,0.778532860380691,0.000726080235141066,0.0172416457233778,0.620381564460178,0.00987643835566854,0.700866485806667,0.0580822157639312,0.594028980650215,0.960110221055842,NA,0.113357402553346,0.838860905743357,0.972448616263848,0.987381522314925,0.349342903742159,0.93757630366146,0.870014158480083,0.615874878220204,0.731674803984104,0.130751110026968
"emrB",0.0958411146980969,0.112108280445748,0.99531010452193,0.183541152612023,0.832360819186656,0.954049488431448,0.374973412745287,0.995469389006282,0.835014502308259,0.740054237577049,0.682011918676769,0.962374754153765,NA,0.158070669808035,7.44749193775473e-22,0.0947808052643109,0.987381522314925,0.954363887483433,0.960696087395148,0.8626929889579,0.369818506970807,0.895000443851445,0.631545892781654
"adeA",0.0644537545420592,0.234160734450384,0.862706256801277,0.778532860380691,0.242061583012238,0.10877078432929,0.87687022650697,0.17330806773832,1.56862338640866e-09,0.740054237577049,0.850038023510937,0.46535620159456,NA,0.60884750101858,0.664241351061331,0.763127605850066,0.987381522314925,1.85382763848296e-09,0.778054128832482,0.970036565632154,0.0568785591083947,0.824113289967103,0.889737335308483
"lmrD",0.852091899600093,0.381349289956195,0.862706256801277,0.453971034815899,0.86908734759023,0.588818673274817,0.620016551682685,0.149684327850036,0.926122780227024,0.771696334259533,0.682054195791859,0.9687549076033,NA,0.163297295658319,0.693604548954309,0.504536481432622,0.69972561343676,0.783896990671553,0.981364100918668,0.606828049313994,0.881355745218148,0.759408299530845,0.183991146388469
"vanX gene in vanA cluster",0.286851156530633,0.795157637653513,0.862706256801277,0.778532860380691,0.00994289889495592,0.0224227259363657,0.697473877074383,0.572403423382623,2.98694101420093e-23,0.511995708285981,0.594028980650215,0.960110221055842,NA,0.143259756582254,0.00157837892304224,0.0947808052643109,0.987381522314925,0.954363887483433,0.512738710196613,0.884410716161399,0.326600952823179,0.463925643700187,0.776489737440473
"oqxB",0.937809345877813,0.341589986918114,0.52721127180484,0.458481226246529,0.909558724490689,0.784406882192617,0.620016551682685,0.995469389006282,0.829610009034383,0.740054237577049,0.707942266197697,0.960110221055842,NA,0.792259768481022,0.384310247401152,0.933343463792616,0.987381522314925,0.912341654359765,0.980085638525783,0.8626929889579,0.789640852995128,0.731674803984104,0.344007252477763
"vanI",0.39504946103724,0.237113924056986,0.862706256801277,0.701935092530883,0.0347881061893857,0.0421042038045367,0.620016551682685,0.102949836704401,0.201607206065831,0.0580822157639312,0.79756526111702,0.923451237247777,NA,0.0163974305090517,0.848240061381038,0.0521750494718728,0.987381522314925,0.912341654359765,0.960696087395148,0.8626929889579,0.251244648663994,0.922993735216063,0.179127218370356
