"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","pentamidine","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"adeF",0.386675470182475,5.49193077228436e-50,3.59971049529452e-50,0.23959220870293,0.127205752687654,0.00694577371921464,NA,0.0283674011775166,0.560569081366392,0.174530267159784,0.382803472445897,NA,NA,0.029762118847577,8.3715164192813e-08,0.130913361504667,0.913851477301483,NA,0.775183045658861,0.176971831234767,0.547045850967465,NA,NA
"emrA",0.280216587327837,0.445294314196856,0.961349714893001,0.606580422844668,0.378585282693816,0.299312779021798,NA,0.297288193994539,0.807061679925429,0.643168994196801,0.588981546817563,NA,NA,0.499383575455743,1.26803701196777e-28,0.000339722621722182,0.888265497283841,NA,0.665478105099468,0.312879314157747,0.410816392076754,NA,NA
"MuxC",0.348934934390409,0.803038460622908,7.6866392673566e-21,0.984669014462488,0.000573069567871087,0.0145435451495275,NA,0.716526865747653,0.470410701039713,0.236592240021177,0.833601555187802,NA,NA,0.550371272006604,0.888462048952554,7.29895260486574e-21,8.50792826352145e-21,NA,6.92609961814613e-21,7.6866392673566e-21,0.958685924318587,NA,NA
"emrK",0.743384677594728,0.399353041201559,0.732076079403834,0.77534251667079,0.486444511582267,0.814419905951384,NA,0.572097836224298,0.657829015518794,0.604863055752949,0.275536597528111,NA,NA,0.0838642759986544,8.80853050747907e-19,0.930502755358197,9.16409582399546e-19,NA,0.743680492614661,0.931144421167883,0.780821487281231,NA,NA
"Klebsiella pneumoniae acrA",0.964994807767834,4.13393760889902e-11,4.08701935247099e-11,0.964864040645967,0.0705606114865181,0.00679863354101632,NA,0.435941224228401,0.399030997021901,0.800014393908183,0.169997007751057,NA,NA,3.6191464214162e-11,4.13393760889907e-11,4.04011521206464e-11,0.737972749576453,NA,0.878170477686122,4.08701935247099e-11,3.85270274627627e-11,NA,NA
"mdtE",0.534219715881589,0.36574255057052,0.971393923338727,0.698015459479382,0.538043285483845,0.0534872512303536,NA,0.452353234182093,1.15464029301134e-11,0.264673993096156,0.0015029990594207,NA,NA,0.621907246465347,3.75203612784153e-20,0.623825508341746,3.9314629438546e-20,NA,0.402709796330831,0.589640581946062,0.188776799347243,NA,NA
"msbA",0.0479764097717175,0.656525061783688,0.622117914058064,0.514751597622007,0.219600468456745,0.157356223135071,NA,0.681662312995368,0.516404727466515,0.939884808384455,0.748681765176984,NA,NA,0.360923545360465,4.49675253431146e-36,0.00955517382761121,0.275981904546199,NA,0.961776844168593,0.756486046580916,0.59595384651947,NA,NA
"nimA",0.000866428211512488,6.78762030457859e-24,6.32427271171582e-24,0.209633435363502,1.33456686302267e-14,8.65623317934813e-07,NA,0.445870811136632,0.0165594231212442,0.182512070618559,0.0201258897097633,NA,NA,0.000397332501977712,0.827768942846018,0.638926470255516,0.715020582234953,NA,0.859959899722704,0.404789016636249,0.137777016050891,NA,NA
"pmrA",0.00656034190584365,1.57387311122089e-13,0.377203489441323,0.854998408444045,0.738611412773831,0.909459742755136,NA,0.680081229805554,0.666048043053096,0.311435064594,0.189405177032825,NA,NA,0.939084983012739,0.632276944538092,1.51672682109592e-13,1.60273898800342e-13,NA,0.432858569644614,1.54520144779751e-13,0.762572215721411,NA,NA
"Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime",0.34974363541143,0.80659014171305,2.01717375358998e-17,0.364076929884107,0.386382096635967,0.882438275778398,NA,0.29450786982239,0.431363116196533,0.791614349903409,0.0945697006668385,NA,NA,0.0598285177588754,2.08586354475986e-17,1.94993693287831e-17,2.15601425056012e-17,NA,0.689118397018167,0.847644685354601,0.360152564739129,NA,NA
"mdtM",0.466977330939098,0.665472623327954,0.247006364559985,0.915023296315233,0.408908992405019,0.744476598754717,NA,0.833196413139456,0.764179371095014,0.699902201795931,0.903050304914154,NA,NA,0.254405424360049,0.991113678323624,0.514785741973957,0.270636951598067,NA,0.185723659391764,0.718613608899948,0.835717065223467,NA,NA
"PmrF",4.51385484946156e-06,0.490755780505805,0.749861485434888,0.174317007782523,0.157752067797075,0.136279627805311,NA,0.569746537822742,0.0956018317048054,0.793648728831101,0.547589889164076,NA,NA,0.508260559207506,3.6890621655617e-27,0.158709853417758,0.730668620503911,NA,0.852615970826922,0.928315592259847,0.818537586694429,NA,NA
"poxtA",0.43309532390514,0.713560061037304,0.0929364411809857,0.354122088710521,0.00302511579267222,0.0511667394277195,NA,0.877561981099878,0.22607681164337,0.693788940951429,0.547490389211718,NA,NA,0.020261915254798,1.3390822789893e-45,0.112944550041532,0.834234762649756,NA,0.962777197018614,0.0491140662532677,0.235728361493453,NA,NA
"mtrD",0.378209405580479,0.309903409743048,0.981145028237126,0.951167559329979,0.14450057805255,0.616085194931555,NA,0.521484572687552,0.984881628770486,0.448016343534159,0.78210837080666,NA,NA,0.460231425590106,6.46229063902617e-13,6.25200340419181e-13,6.56822087911794e-13,NA,0.899545677501651,0.818363308019832,0.986957921499284,NA,NA
"tet(32)",0.106923984387159,2.10708819920468e-53,0.493730836498465,0.0216166560773383,0.0370152076983156,0.118671017358726,NA,0.810743387193768,0.0455274039147902,0.764828907633005,0.452321112473819,NA,NA,0.315599234768261,0.308373340095909,0.0848738373693272,0.726735930720567,NA,0.593404392041689,0.649256039843044,0.963601835871113,NA,NA
"CfxA3",0.985546333348945,0.0442569085238144,0.708551307143992,0.935570577433209,0.628021004452094,0.892050974625,NA,0.196130855888831,0.68122092289239,0.921051303299421,0.0432530284137655,NA,NA,0.548170895152232,5.28023396296071e-17,0.685859885801747,0.214463370506685,NA,0.17987684651266,0.935099053464725,0.339225053162754,NA,NA
"BlaB-38",0.934903646441265,0.9465067954157,0.0872076293285098,0.00528038001824914,0.301639972268301,0.733382947482935,NA,0.285620817923169,0.443437989062244,0.0952081477944539,0.483930311847392,NA,NA,0.0690537328443839,0.428743042927206,0.560003916221375,0.374798782058728,NA,0.629908511881782,0.0512250827545993,0.354940267078361,NA,NA
"vanS gene in vanA cluster",0.339973786080441,0.881518612390118,0.234457956906341,0.197860880410481,0.0134288264127888,0.06875921765129,NA,0.811124940281765,0.531093703130211,0.344203533864019,0.0465263544869248,NA,NA,0.0109278291428967,0.000115967253259397,0.73191409962685,0.57179855847845,NA,0.166596657596694,0.528342586887217,0.0204546750596675,NA,NA
"baeS",0.908722177644194,0.772900872376101,1.80624654416039e-25,0.460378834615222,0.124763145385275,0.153342696699449,NA,0.0726928712106656,0.18367862186146,0.541042092271073,0.64114898700589,NA,NA,0.584651337720516,0.936988788939608,0.443630646745026,0.894633455417385,NA,0.683930811567774,0.717801522909447,0.797627942709986,NA,NA
"H-NS",0.000258952315562765,0.919443912039805,0.988156779539114,0.644350153109007,0.00317065518078863,0.0214247366410862,NA,0.427291530036837,0.677260903903219,0.727702719011549,0.245004397843166,NA,NA,0.512927026984038,4.26432616667425e-21,0.00258773629261422,0.0967248811746421,NA,3.63303856565328e-21,0.217970534731166,0.434975269999723,NA,NA
"SHV-43",0.291003285143116,4.4526154462723e-13,4.37779779338342e-13,4.08272529365158e-13,0.207993000885099,0.111718157440757,NA,0.862819385713147,4.4526154462723e-13,0.61552419855092,0.467607738699011,NA,NA,0.0903920243750132,4.4526154462723e-13,4.30339253595681e-13,4.52783814962958e-13,NA,0.0652814783327879,0.520295221820501,0.017459520552475,NA,NA
"cpxA",0.0111413530915486,0.478916578557883,0.669226521101798,0.481854499850592,0.602497819646935,0.68187165179629,NA,0.560729613354449,0.874557823000674,0.249606985587929,0.128182271890194,NA,NA,0.302089842028441,0.660616905091013,0.746355821188543,0.90589687399148,NA,0.103309246407456,0.275805238099314,0.132537539071151,NA,NA
"fexA",0.0621971441495987,0.859123103362513,0.526086937230185,0.822138687017922,0.694867686818126,0.777742342533305,NA,0.28374278261299,0.628850274652474,0.391702185318916,0.612966065723105,NA,NA,0.0259841713673396,0.545347298039994,0.318122523136206,0.817462952670851,NA,0.654620565077445,0.86321717925776,0.252586632413597,NA,NA
"TaeA",0.874798630314765,5.99842643655634e-15,5.86008802912008e-15,5.32281225850472e-15,0.237870730363628,0.239996924345077,NA,0.682454636346064,0.311999364535988,0.107306934709159,0.349968254044088,NA,NA,0.0422571090529437,0.724448636116573,5.72334772480404e-15,6.13835293993829e-15,NA,0.476690558499342,0.35482534011074,0.96223394206101,NA,NA
"emrR",7.73105148425396e-06,0.937111125254933,8.91382917146797e-24,0.361460206684418,0.000231082020043975,2.44259074207725e-05,NA,0.0995873928610924,0.0820225746430348,0.442987935814828,0.843758710984004,NA,NA,0.0812188918182178,9.55701718391116e-24,0.00339135446717976,0.677402610901994,NA,0.842789765454807,0.921384923293956,0.532076049479801,NA,NA
"Bifidobacterium bifidum ileS conferring resistance to mupirocin",0.957614904773137,2.45236095788643e-20,2.33662880193833e-20,0.629886903956935,0.136445001688998,0.0572663270476039,NA,0.511687218082418,0.94537390431193,0.868983405658914,0.958968802316197,NA,NA,0.84008724762361,0.000184732693887298,0.338997349081607,2.57224244919377e-20,NA,0.0362494304299103,0.459797931099662,0.736428812893207,NA,NA
"nimJ",0.343429280518296,7.85583350432175e-30,6.97008468226974e-30,0.0700629080651239,1.70874166671993e-08,5.90405870344556e-07,NA,0.757837643257716,0.249674822740031,0.0239949747485512,0.00754376659382423,NA,NA,0.19680863868578,7.85583350432175e-30,0.185831504271066,0.857514730419817,NA,0.366910413096641,0.0147447980683546,0.343346769471242,NA,NA
"eptA",0.464014183102362,0.401787575258807,0.936484921364922,0.713021690615693,0.985476100126909,0.299532106321994,NA,0.646485094347574,0.89246841344862,0.897829241665044,0.296811391392645,NA,NA,0.480214138744185,0.919411740922491,1.21274443088616e-22,1.46034058804319e-22,NA,1.13800956324428e-22,0.738913275302813,0.662130806174005,NA,NA
"kdpE",0.117235147414576,0.987910894528624,2.32347818418666e-22,0.47271046239161,0.771301893977667,0.684502037532557,NA,0.00924848419451542,0.0688845035898378,0.258561087593594,0.00857088688413445,NA,NA,0.8524634752816,0.849755713956849,0.805772907247603,0.994829411458878,NA,0.878392124652856,0.162437018803559,0.492916097197484,NA,NA
"Escherichia coli mdfA",0.0469363486299641,0.447552996154147,0.565502463688989,0.192685478858416,0.978531857480763,0.417428949973108,NA,0.450237901502435,0.183700787373497,0.773472922254675,0.607713810072769,NA,NA,0.723658268552542,1.08030486199324e-27,0.168462524671811,0.727456797243736,NA,7.96205162893363e-28,0.060758013075042,0.636720072947386,NA,NA
"rsmA",6.00180550239713e-05,0.396617575610473,0.739439797491398,0.35425292383545,0.0689834343637504,0.0294163906147295,NA,0.477498203118358,4.3122993101045e-14,0.278032752387326,0.428683534052166,NA,NA,0.992739702649592,1.33521648277597e-19,0.0586182398438094,0.722778636207014,NA,0.581846023785234,0.713109586282874,0.840701948858569,NA,NA
"vanH gene in vanA cluster",0.903190877448902,0.8642763925857,0.749233254745191,0.0739516322094963,0.0805178613950927,0.321507063914231,NA,0.38127357595375,4.74897562314531e-28,0.210736180743539,0.963676974830091,NA,NA,0.00373648892887433,0.000110719662935978,0.919564227647377,0.452630976922579,NA,0.166696083506396,0.729297109502126,0.170561223998457,NA,NA
"farB",0.755461848903734,2.84425285998662e-17,2.75226561665183e-17,0.135703643938335,0.00680547039051878,0.00369742244361192,NA,0.864719449207174,0.637170077242069,0.832026184260609,0.694196306698104,NA,NA,0.424828816116508,2.84425285998662e-17,0.847409819915466,2.9381420514591e-17,NA,0.469839831506845,2.75226561665183e-17,2.32052320169538e-17,NA,NA
"tet(M)",0.346379276885308,0.734721587184551,0.828179265653899,0.494507727876248,0.0345656989131999,0.133556699221538,NA,0.500586065097151,0.0503012203203139,0.265859066970256,0.283735199106261,NA,NA,0.00408974571654908,0.210396862695876,0.640082310248235,0.28220413888351,NA,0.524089670997198,0.503470402986653,0.156321866510548,NA,NA
"TolC",0.574725013668312,0.719837610738462,0.292846442183489,0.78711695240485,0.796300871499441,0.989634367861701,NA,0.497467624274874,0.659582234279801,0.247594241771497,0.601674251331691,NA,NA,0.418976019033032,8.9497084690932e-27,0.355918583494891,0.701963378682172,NA,0.518263263588908,0.0412406456268725,0.908358587912898,NA,NA
"Escherichia coli acrA",0.186239193410538,0.514883035122422,0.49044871262084,0.386700646296569,0.53602785450303,0.853283974335956,NA,0.11272268110618,1.94722640610507e-08,0.82795505287567,0.0726248251721478,NA,NA,0.138420267165996,0.38420478235152,0.415400340380425,0.903771849521761,NA,0.873318603877195,0.44336968377624,0.720325387612343,NA,NA
"PDC-402",0.0108847406222392,0.760840041444139,0.220061587144291,0.211182167413447,0.471858594805264,0.933265091999668,NA,0.731860488311853,0.830129805281647,0.41517072611006,0.136250050867907,NA,NA,0.026673810671951,3.08877543622317e-20,0.202313229333105,3.2379807625864e-20,NA,0.633490056395172,0.721756870770313,0.746984458312924,NA,NA
"tet(W)",0.000185934086355271,0.82940286611115,0.558694445559068,0.650463124188812,0.00126803430307323,0.00168198652025924,NA,0.852633350481297,0.0576305299678574,0.414659946637701,0.103654694970181,NA,NA,0.225282686894492,0.365270532590138,0.93444468118969,0.350611960701448,NA,0.344087409195378,0.21430677725208,0.168590373788369,NA,NA
"vanX gene in vanD cluster",0.994134258403946,7.34795251913208e-16,0.981062087965145,0.14766653271455,0.164034028183454,0.0182191656611844,NA,0.0548459748673421,0.49417809286939,0.875043759722002,0.5058584192157,NA,NA,0.158959316983266,7.34795251913208e-16,6.96137545449098e-16,0.631873332431676,NA,0.942379928869739,0.701892844929448,0.662824021997618,NA,NA
"Streptomyces rimosus otr(A)",0.542258020166231,0.845760482373807,0.968389885611245,0.139513278305429,0.23176672414341,0.185227995670253,NA,0.0809205650793776,0.909305779835745,0.0570888498915351,0.218644248644688,NA,NA,0.416256096715334,0.256148901991988,0.929771678779108,4.21533229065219e-14,NA,0.766605327902489,4.04831095436928e-14,3.64357090612803e-14,NA,NA
"APH(3'')-Ib",0.50369713233488,0.379757580356669,0.787883150036999,0.263260296792824,0.658849493779347,0.609337924179433,NA,0.0878521630770773,0.870144820580078,0.882710481461257,0.575621394238688,NA,NA,0.989343958589982,0.7702532967967,7.20159889740253e-17,0.0930529572346175,NA,6.97662874883823e-17,0.271476722377033,0.43663051195233,NA,NA
"oleB",0.29306752589989,0.664493234256025,0.869306118395907,0.91436906301121,0.118452978098551,0.0670561878086111,NA,0.728862592414509,2.73472482631681e-16,0.450858965625147,0.339803722101926,NA,NA,0.91834094498984,0.28190968831366,0.564860457504818,0.683667186109513,NA,2.6242165608146e-14,0.834820715588505,0.113887790486281,NA,NA
"tetB(46)",0.0176329475296947,0.9587843155292,0.156550126430595,0.0292846842810129,0.0496669243993573,0.0112837450485842,NA,0.620820115300639,0.474197295193032,0.445844935970176,0.484193077862359,NA,NA,0.577747957028651,0.00130826379979966,0.506812271120591,0.65482816394124,NA,0.755404399365845,0.455526755223917,0.333820082922315,NA,NA
"mdtG",0.427997133652752,0.664903635418256,0.881093361944766,0.314937092326073,0.334536792253573,0.127315931882338,NA,0.0381342868435608,0.852761177401097,0.523031087985774,0.970323511635442,NA,NA,0.804243314938984,0.989608221758048,0.41134869839582,0.746948472877288,NA,0.60210088591217,0.278404983071185,0.627844963069774,NA,NA
"vanR gene in vanE cluster",0.00574574420673806,3.02361451111729e-12,2.98020170152886e-12,2.80796534016356e-12,0.17484217603528,0.054735602731815,NA,0.153173754275933,3.02361451111734e-12,0.0556154497458057,0.0018556749000251,NA,NA,2.55430299170274e-12,3.02361451111734e-12,2.93692642330584e-12,0.645677450103731,NA,2.89379260776543e-12,2.98020170152886e-12,2.76528000085929e-12,NA,NA
"mdtC",0.835377517941326,0.738706239173176,0.97770383239447,0.86471249694384,0.641284047783652,0.707201757546158,NA,0.184329307923321,0.447526723453693,0.884288382379224,0.39047917577811,NA,NA,0.353826946100277,0.463488983551626,0.000738162751994841,0.968895284424024,NA,0.576509740464575,0.639023293987907,0.899226303903368,NA,NA
"tet(40)",0.0332694883960383,0.527592934610423,0.73622358117355,0.568570651482935,0.92121365993326,0.849217618304627,NA,0.0654007374073615,0.368863415151872,0.0294300220601659,0.311390395703833,NA,NA,0.437338228017808,9.14237919344715e-61,0.899695844936552,0.976434494632425,NA,0.71713034449021,0.0435902377728598,0.54510382494892,NA,NA
"mefH",0.195821847085142,5.02158509545031e-34,4.26241865540879e-34,0.0370935572855056,0.0332833623229141,9.90500565947659e-05,NA,0.784141467295957,0.351619346863881,0.885171420217338,0.391064436098163,NA,NA,0.623921024918166,0.0403546414514244,0.130588602109203,0.809558486714104,NA,0.688371679574385,0.0840899016453836,0.0733444564553605,NA,NA
"mdtO",0.334542516095298,0.60806522658194,0.297031370006831,0.887416349925747,0.392426608964492,0.475975282315434,NA,0.391351044740078,0.519475426217791,0.944090968066929,0.777332503533075,NA,NA,0.303304285846611,0.891395138602146,0.653533523970813,5.4344874499884e-29,NA,0.983281117122671,0.681327750219612,0.895026030359883,NA,NA
"APH(6)-Ic",0.118616268722279,0.921876575365553,1.28822085779507e-21,1.02331140774319e-21,0.00142668078385195,0.00151911037956206,NA,0.353144467085216,0.130443763274538,0.0085482381486644,0.572197528657238,NA,NA,7.43738735609395e-09,0.949476587169464,1.21756222290777e-21,0.885276607176532,NA,0.800236465639438,1.28822085779507e-21,0.000166588957381271,NA,NA
"AcrS",0.266748579320791,0.36092901474492,0.846277850872472,0.860007373866173,0.00301805267239355,0.000207437897238633,NA,0.103585911792773,0.43943384801476,0.152724127024733,0.0455439661333839,NA,NA,0.857496527395022,2.50221442874086e-18,0.95527039720753,2.59745863390868e-18,NA,0.593868174501336,0.318534065975267,0.913742167656803,NA,NA
"tetB(60)",0.586313588677314,0.808710801216538,0.203301271770924,0.949259330451743,0.866635029189737,0.765981202971895,NA,0.205099379771412,0.487340720180785,0.0340833300339149,0.151827366297003,NA,NA,0.0194649549508964,0.288992435620477,0.0981551716040481,0.675574246126966,NA,0.903521047572032,0.122626354845421,0.982921595604856,NA,NA
"chrB",0.138956936013599,2.47159294967717e-30,2.18229417197055e-30,1.30080488480152e-30,0.00487178374619455,0.230170675991341,NA,0.982574862757879,0.564086545784239,0.184302787226523,0.771723560199387,NA,NA,0.257180410925831,0.785179769784609,0.203411902156535,0.982940405556476,NA,0.685185467242516,0.758592438999593,0.457151547499468,NA,NA
"tet(O)",0.00171316014945208,0.630055612169633,0.598323105481019,0.552102432437411,0.000230753347978492,0.00112967228366535,NA,0.896703055461013,0.26200616291838,0.0888757118426905,0.244451335737886,NA,NA,0.164279882748783,0.269144375484041,0.685179877331928,0.373098020700889,NA,0.148406431103322,0.230500545371587,0.0951451140507457,NA,NA
"emrB",0.000558162287201185,0.482838168181483,0.54504433849834,0.484632829051209,0.0705349940898736,0.299970641470724,NA,0.967135252931786,0.538467295881027,0.872044152992563,0.692723951954144,NA,NA,0.19927355891567,7.1226900771868e-23,0.0959664503264956,0.710185741433002,NA,0.788658389358207,0.129496450828383,0.325541220340647,NA,NA
"adeA",0.222769185193787,1.90580411432827e-10,1.88719307518947e-10,0.332297198719306,0.592030689109021,0.441515865569846,NA,0.582505688245769,1.90580411432827e-10,0.297673385767174,0.454208155108507,NA,NA,0.926494817050133,0.579304166525798,0.761052028030783,0.706240095394951,NA,0.600454710929406,0.623559750005933,1.79382093242221e-10,NA,NA
"lmrD",0.833125920578649,0.39411268686776,0.588279278721257,0.0325465773467695,0.515603793043859,0.833694818093866,NA,0.119187552756995,0.717586837910743,0.421619721316477,0.44934192467532,NA,NA,0.0393828899523228,0.355768040113808,0.592506389132261,0.608670725506366,NA,0.427782093440135,0.86445326683596,0.484072902049638,NA,NA
"vanX gene in vanA cluster",0.985668636215808,8.37460097439513e-25,0.2230721489921,0.17737907410022,0.0171452244612289,0.391112855356216,NA,0.622827534889826,8.37460097439513e-25,0.253264089295564,0.407021494024722,NA,NA,0.020065187125953,0.000137973517444245,0.0958973552655189,0.729112257463399,NA,0.137255329620775,0.580175416995092,0.106665468541993,NA,NA
"oqxB",0.0561991277069931,3.07954624399947e-20,2.93583742848915e-20,0.854545562443518,0.0358268754386181,0.000655457568049598,NA,0.229296968301252,0.463546133929951,0.00324649668056932,0.567461567595966,NA,NA,0.249110561359295,3.07954624399947e-20,0.319820059055359,0.107565850317182,NA,0.902287134540581,0.474990662923126,2.28990311313477e-20,NA,NA
"vanI",0.252545880345282,0.517407774480575,0.388801844097776,0.117457252385915,0.11048110755374,0.0311287971782345,NA,0.225151349593662,0.0357994104229046,0.438951031098678,0.95126987987606,NA,NA,0.406621983418993,0.390002847323195,0.0572569225072173,0.674547474726949,NA,0.604206198159961,0.917550976830419,0.050959836190615,NA,NA
"BlaB-16",0.0703213140926159,0.273674782922549,0.428924337103066,0.35638778328004,0.0649534521475694,0.0316325453553237,NA,0.327387335017677,0.337507940265813,0.672213398333332,0.767637835370747,NA,NA,0.470233824293527,0.521266259477938,0.00804523128911798,0.67576878872871,NA,0.383282526325109,0.380480403775546,0.390737204010605,NA,NA
"Escherichia coli UhpT with mutation conferring resistance to fosfomycin",5.91809862292296e-06,5.90661078805741e-11,5.84182550900334e-11,0.286331706417226,0.0589541135611806,0.000480853242028607,NA,0.9290422466211,0.898125138331905,0.8695944532515,0.177665372571284,NA,NA,0.423667894601004,5.90661078805741e-11,0.0360388154959958,0.584925630404224,NA,0.447308265563767,0.719671425509273,0.601214971095262,NA,NA
"tet(W/32/O)",0.824620931978174,3.6975680320261e-18,0.81385591413805,0.369661325697676,0.515629772174329,0.889056537045267,NA,0.295054536029401,0.809403086026243,0.713517844492553,0.285148781395014,NA,NA,0.988476273065924,3.6975680320261e-18,3.4322166177905e-18,3.83520417515034e-18,NA,0.624873838533437,3.56324885479281e-18,0.00271484643405167,NA,NA
"AcrF",0.799476704605416,0.579028811228664,0.748073045512684,0.759382082964967,0.860136909861526,0.988077739181376,NA,0.285623818016987,0.744788968421922,0.406042846579153,0.286407101561686,NA,NA,0.0114874138545492,0.889796471400078,0.984148973109138,0.53080311685478,NA,0.88236381338539,0.303712380225306,0.530099811727729,NA,NA
"acrD",0.0839581421141905,0.906561699975281,0.508366733958057,0.294480726245959,0.503523114714519,0.56869832649537,NA,0.497906483850294,0.246024590261715,0.762151725360745,0.0713236797427647,NA,NA,0.313337767824392,0.775069394390508,0.0848842341695834,0.988774330661802,NA,0.47126080245015,0.567782843190145,0.877633063166217,NA,NA
"CRP",0.284674883669738,0.895549408854961,0.181653840888425,0.933652181483666,0.0623431326168882,0.00189182069115887,NA,0.753797696079313,0.384038556712589,0.056441623977383,0.278299611261392,NA,NA,0.100319475466672,0.596619162707739,0.153290960776916,0.771548769041276,NA,0.715558354330994,0.533883237954257,0.0661438219351632,NA,NA
"gadX",0.00785526001639193,0.370301957674467,0.474257220675611,0.815229895046853,0.34131714050086,0.244755628085471,NA,0.313366960531746,0.452677642910183,0.547769832629039,1.35485731957389e-06,NA,NA,0.527559521372744,0.746395974919249,0.92760322678685,1.5926098996951e-18,NA,0.861328816695141,0.768995883782093,0.336428202256506,NA,NA
"Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin",0.0111178963119787,0.531403892226022,0.465111850030722,0.322865318759515,0.000676973430989947,0.0195707085879028,NA,0.0268179937321685,4.4649170146996e-08,0.190859085495869,0.63778888879152,NA,NA,0.0596381269493804,1.26686381985043e-27,0.0818532339174918,0.883515725344667,NA,0.356539960321799,0.984649826526408,0.0805007680466478,NA,NA
"mdtN",0.627085829249026,0.494740000611005,0.496252295918817,0.396790009604984,0.524189851790282,0.899062574147516,NA,0.166148294575015,0.103304285676706,0.259068651958574,0.093225637854873,NA,NA,0.55882000181956,0.373007671400067,0.63895947070584,1.13267768385457e-22,NA,0.789462748974943,0.475979763557951,0.56872014926526,NA,NA
