"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","pentamidine","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime",0.137209412634509,0.80659014171305,1.88414478793816e-17,0.521282472410211,0.156507618479559,0.406475412548013,2.15601425056018e-17,0.191799058691536,0.431363116196533,0.947250684318945,0.0945697006668385,NA,NA,0.373583252990843,2.08586354475986e-17,1.94993693287831e-17,2.15601425056012e-17,NA,0.832177307350254,0.847644685354601,0.302741713428596,NA,NA
"mdtM",0.655098263270022,0.665472623327954,0.488240993907682,0.850790192576178,0.08949994382003,0.649181972785427,0.79110969604165,0.781260581752029,0.764179371095014,0.905753328570543,0.903050304914154,NA,NA,0.681471125072936,0.991113678323624,0.514785741973957,0.270636951598067,NA,0.0967061564170669,0.718613608899948,0.895298954670674,NA,NA
"PmrF",5.27199148777621e-06,0.490755780505805,0.724766696174978,0.129586224185353,0.148506837444638,0.180620917228744,4.05412827288686e-27,0.964833361345662,0.0956018317048054,0.62225257862729,0.547589889164076,NA,NA,0.466467959867008,3.6890621655617e-27,0.158709853417758,0.730668620503911,NA,0.893531423965605,0.928315592259847,0.803619787773294,NA,NA
"poxtA",0.790735368694663,0.713560061037304,0.487943206734105,0.497899963695459,0.00381242358544953,0.0566436180645658,0.586167920524141,0.346451529561921,0.22607681164337,0.663326337949979,0.547490389211718,NA,NA,0.0169600111020199,1.3390822789893e-45,0.112944550041532,0.834234762649756,NA,0.698561876445675,0.0491140662532677,0.221179633460645,NA,NA
"mtrD",0.562587463600068,0.309903409743048,0.65891976367761,0.760932073254656,0.0797617821577589,0.284882733091526,6.56822087911794e-13,0.453137169367566,0.984881628770486,0.45257932484976,0.78210837080666,NA,NA,0.187477180550901,6.46229063902617e-13,6.25200340419181e-13,6.56822087911794e-13,NA,0.574830083725903,0.818363308019832,0.661469834712943,NA,NA
"tet(32)",0.179893302186089,2.10708819920468e-53,0.273831771877131,0.205052310467844,0.206317934862614,0.411694325985536,0.884824106834298,0.625503481274342,0.0455274039147902,0.538055320901322,0.452321112473819,NA,NA,0.216573371007283,0.308373340095909,0.0848738373693272,0.726735930720567,NA,0.479355192208319,0.649256039843044,0.773557494440317,NA,NA
"CfxA3",0.801764531250971,0.0442569085238144,0.311944859573375,0.705201088774637,0.723938179649085,0.796963792099672,5.44809651094617e-17,0.292077992683294,0.68122092289239,0.6794680112531,0.0432530284137655,NA,NA,0.933048940164306,5.28023396296071e-17,0.685859885801747,0.214463370506685,NA,0.0782207649672931,0.935099053464725,0.257720776339334,NA,NA
"BlaB-38",0.998319765517075,0.9465067954157,0.238683714633432,0.00169891513686408,0.186452062898477,0.803128707084922,0.495770233484209,0.166465519875927,0.443437989062244,0.245051954193952,0.483930311847392,NA,NA,0.010464716573301,0.428743042927206,0.560003916221375,0.374798782058728,NA,0.399926783385368,0.0512250827545993,0.114415603485733,NA,NA
"vanS gene in vanA cluster",0.818994185308852,0.881518612390118,0.0878429018642597,0.469800106497656,0.000717561441203054,0.00926898441777806,0.376903784850764,0.642862325797882,0.531093703130211,0.45434082905469,0.0465263544869248,NA,NA,0.00993582322436704,0.000115967253259397,0.73191409962685,0.57179855847845,NA,0.0824017063660078,0.528342586887217,0.0361507642856963,NA,NA
"baeS",0.347807227353338,0.772900872376101,0.0743677248594099,0.211978250834467,0.155781662531394,0.130629808218426,0.810272749418957,0.0947427113759769,0.18367862186146,0.657732259927774,0.64114898700589,NA,NA,0.309509597431354,0.936988788939608,0.443630646745026,0.894633455417385,NA,0.890669365697727,0.717801522909447,0.864844777235676,NA,NA
"H-NS",8.3454624775354e-05,0.919443912039805,0.615686093028116,0.597736963820825,0.1013032820213,0.0091558052109313,4.49206981924497e-21,0.914084506619742,0.677260903903219,0.952348661668584,0.245004397843166,NA,NA,0.695784030289336,4.26432616667425e-21,0.00258773629261422,0.0967248811746421,NA,3.4392131148787e-21,0.217970534731166,0.403489149500444,NA,NA
"SHV-43",0.171330799387468,4.4526154462723e-13,4.22940706677028e-13,3.93781251000947e-13,0.152395448003869,0.0130238890246831,4.52783814962958e-13,0.848697914128968,4.4526154462723e-13,0.952927555755474,0.467607738699011,NA,NA,0.165105890897214,4.4526154462723e-13,4.30339253595681e-13,4.52783814962958e-13,NA,0.0917118148405241,0.520295221820501,0.546263759646205,NA,NA
"cpxA",0.0209813909536258,0.478916578557883,0.519708816052571,0.518513008560619,0.158457696252514,0.597863941241326,0.975277716191755,0.926514500327006,0.874557823000674,0.352966015868453,0.128182271890194,NA,NA,0.31019317614803,0.660616905091013,0.746355821188543,0.90589687399148,NA,0.0432607196027381,0.275805238099314,0.0834513548008502,NA,NA
"fexA",0.424319160262693,0.859123103362513,0.770971344856412,0.933168149981513,0.842927563669912,0.598906226586915,0.603901000900439,0.33671390049969,0.628850274652474,0.608362298983322,0.612966065723105,NA,NA,0.0831312354259717,0.545347298039994,0.318122523136206,0.817462952670851,NA,0.428109657841588,0.86321717925776,0.64752804935621,NA,NA
"TaeA",0.654253926759093,5.99842643655634e-15,0.476690558499342,5.0639525987777e-15,0.136712521499731,0.589924850574646,6.13835293993829e-15,0.687841917039084,0.311999364535988,0.237797432251288,0.349968254044088,NA,NA,0.00452330836288911,0.724448636116573,5.72334772480404e-15,6.13835293993829e-15,NA,0.32741162971125,0.35482534011074,0.742538833815372,NA,NA
"emrR",8.81858344061128e-06,0.937111125254933,0.160003229813746,0.236514606864168,0.00099294142887064,0.0174996532288844,1.02370366819748e-23,0.367179179137279,0.0820225746430348,0.438711636570411,0.843758710984004,NA,NA,0.145271040263305,9.55701718391116e-24,0.00339135446717976,0.677402610901994,NA,0.635054971081558,0.921384923293956,0.867126932052532,NA,NA
"Bifidobacterium bifidum ileS conferring resistance to mupirocin",0.821658581408594,2.45236095788643e-20,0.157587827920129,0.319538976952124,0.165714394698036,0.0845755926417471,2.57224244919377e-20,0.955572987991026,0.94537390431193,0.962704747628818,0.958968802316197,NA,NA,0.613543285611326,0.000184732693887298,0.338997349081607,2.57224244919377e-20,NA,0.912831995731569,0.459797931099662,0.916880995730825,NA,NA
"nimJ",0.244740681154628,7.85583350432175e-30,0.117798429169652,0.369793755216972,2.20019547652596e-07,5.3438613325616e-05,0.676426387245495,0.185222319406703,0.249674822740031,0.122351006105104,0.00754376659382423,NA,NA,0.0592993745303276,7.85583350432175e-30,0.185831504271066,0.857514730419817,NA,0.621805423083782,0.0147447980683546,0.122567510547014,NA,NA
"eptA",0.34998918498372,0.401787575258807,0.549756867348998,0.722975205657072,0.897741260228311,0.155052532757233,1.46034058804319e-22,0.701270363392367,0.89246841344862,0.962127565559792,0.296811391392645,NA,NA,0.291082339177986,0.919411740922491,1.21274443088616e-22,1.46034058804319e-22,NA,1.0669541860464e-22,0.738913275302813,0.679325913237805,NA,NA
"kdpE",0.0977570256499877,0.987910894528624,0.223391254070199,0.46182359873627,0.822529435669012,0.949015634522397,0.884555024574992,0.0152762629941361,0.0688845035898378,0.212246705870568,0.00857088688413445,NA,NA,0.761097830503361,0.849755713956849,0.805772907247603,0.994829411458878,NA,0.670591635238408,0.162437018803559,0.478351878222488,NA,NA
"Escherichia coli mdfA",0.089401080859683,0.447552996154147,0.921925686262954,0.0788971265403565,0.545429648951356,0.320036472193705,0.934530634028142,0.635866454891497,0.183700787373497,0.985379096974969,0.607713810072769,NA,NA,0.918196145615357,1.08030486199324e-27,0.168462524671811,0.727456797243736,NA,7.170355479396e-28,0.060758013075042,0.707489213694279,NA,NA
"rsmA",2.78954263498912e-05,0.396617575610473,0.338870038658378,0.324713964629601,0.279203244611754,0.0373377028429899,1.39494286057537e-19,0.935460406750849,4.3122993101045e-14,0.126838707273921,0.428683534052166,NA,NA,0.835028061623156,1.33521648277597e-19,0.0586182398438094,0.722778636207014,NA,0.423869293014964,0.713109586282874,0.389649942380417,NA,NA
"vanH gene in vanA cluster",0.605504051403278,0.8642763925857,0.344156705856542,0.0883509384067828,0.035478621601322,0.067579160358152,0.376908836955193,0.449689023129126,4.74897562314531e-28,0.352619131540272,0.963676974830091,NA,NA,0.00915790120508866,0.000110719662935978,0.919564227647377,0.452630976922579,NA,0.0718048872830255,0.729297109502126,0.198562939659701,NA,NA
"farB",0.86638311766606,2.84425285998662e-17,2.57396001585634e-17,0.0419044950049007,0.00104954222055567,0.000467886484568063,0.826391585732193,0.974003885149494,0.637170077242069,0.575845484565443,0.694196306698104,NA,NA,0.158058179861732,2.84425285998662e-17,0.847409819915466,2.9381420514591e-17,NA,0.320728500038865,2.75226561665183e-17,2.16078508643738e-17,NA,NA
"tet(M)",0.151322816839096,0.734721587184551,0.6357477616768,0.689628980711316,0.00547797813020368,0.0412848572318511,0.981285283537378,0.604861408323699,0.0503012203203139,0.482959056074833,0.283735199106261,NA,NA,0.0177606994186716,0.210396862695876,0.640082310248235,0.28220413888351,NA,0.539189286433659,0.503470402986653,0.124519439246191,NA,NA
"TolC",0.265090993259077,0.719837610738462,0.350239831973286,0.886514472216959,0.427274458117441,0.902095052570412,0.862077898101776,0.162561011994812,0.659582234279801,0.337175704844895,0.601674251331691,NA,NA,0.195916241970069,8.9497084690932e-27,0.355918583494891,0.701963378682172,NA,0.755009239491843,0.0412406456268725,0.808609352364104,NA,NA
"Escherichia coli acrA",0.0609367313206747,0.514883035122422,0.608231310053542,0.429000622161674,0.252005468339749,0.933705461154534,0.749558327373205,0.10719848483171,1.94722640610507e-08,0.781172860099704,0.0726248251721478,NA,NA,0.0647726893460017,0.38420478235152,0.415400340380425,0.903771849521761,NA,0.878060351501721,0.44336968377624,0.736972166126228,NA,NA
"PDC-402",0.00234484738424074,0.760840041444139,0.0310842228641398,0.0676974099322467,0.706730234931276,0.990481958024474,3.2379807625864e-20,0.434036176948656,0.830129805281647,0.169840087527693,0.136250050867907,NA,NA,0.00206497131709272,3.08877543622317e-20,0.202313229333105,3.2379807625864e-20,NA,0.358895108096127,0.721756870770313,0.892472422391326,NA,NA
"tet(W)",9.34064980485822e-05,0.82940286611115,0.50412265032796,0.781023322918027,0.00117188552397149,0.00202615206073237,0.387791731772586,0.564377637957579,0.0576305299678574,0.868286215079078,0.103654694970181,NA,NA,0.143981461642265,0.365270532590138,0.93444468118969,0.350611960701448,NA,0.346674856818929,0.21430677725208,0.0950368637942893,NA,NA
"vanX gene in vanD cluster",0.813299071012361,7.34795251913208e-16,0.825490184653161,0.621277341795596,0.167067744171577,0.0292736951070741,0.618769694487864,0.100871608147351,0.49417809286939,0.871991770462908,0.5058584192157,NA,NA,0.0325890825018462,7.34795251913208e-16,6.96137545449098e-16,0.631873332431676,NA,0.866930841041889,0.701892844929448,0.400197693971718,NA,NA
"Streptomyces rimosus otr(A)",0.288405392249744,0.845760482373807,0.592071414318003,0.111186748703324,0.0439043421116581,0.121991529864202,0.728187230457128,0.0606185751787149,0.909305779835745,0.0780731315280519,0.218644248644688,NA,NA,0.154606482844698,0.256148901991988,0.929771678779108,4.21533229065219e-14,NA,0.611266915963948,4.04831095436928e-14,3.48696052155991e-14,NA,NA
"APH(3'')-Ib",0.13997934559924,0.379757580356669,0.386270074515197,0.158862149382508,0.937422899202321,0.577941995600963,0.66686768845928,0.308125925586268,0.870144820580078,0.58483199952174,0.575621394238688,NA,NA,0.847112480453715,0.7702532967967,7.20159889740253e-17,0.0930529572346175,NA,6.75601973422862e-17,0.271476722377033,0.390401974217492,NA,NA
"oleB",0.417625630328903,0.664493234256025,0.819667867114668,0.363314789082313,0.196864277989705,0.0174730982485889,2.85469966832188e-14,0.829987198287748,2.73472482631681e-16,0.584955805789029,0.339803722101926,NA,NA,0.865757413110275,0.28190968831366,0.564860457504818,0.683667186109513,NA,0.679315088073613,0.834820715588505,0.0376991523989868,NA,NA
"tetB(46)",0.0387840749600084,0.9587843155292,0.0614399726830849,0.0967051647709706,0.00657600729005875,0.0106105095574229,0.527667370834569,0.867075498299953,0.474197295193032,0.390289457198124,0.484193077862359,NA,NA,0.642737149659377,0.00130826379979966,0.506812271120591,0.65482816394124,NA,0.623539018667206,0.455526755223917,0.100571476828419,NA,NA
"mdtG",0.105650043110677,0.664903635418256,0.597291887454368,0.382130764887961,0.0898367527236547,0.0703833798937551,0.904769540960408,0.0254736507008639,0.852761177401097,0.443429526832092,0.970323511635442,NA,NA,0.60037143507333,0.989608221758048,0.41134869839582,0.746948472877288,NA,0.786665592381874,0.278404983071185,0.560187680049682,NA,NA
"vanR gene in vanE cluster",0.0108665272965296,3.02361451111729e-12,0.663038602234539,2.72275234964355e-12,0.158770471350091,0.0647010022120894,3.06716097075917e-12,0.229951376037325,3.02361451111734e-12,0.407101268356378,0.0018556749000251,NA,NA,2.38872001690977e-12,3.02361451111734e-12,2.93692642330584e-12,0.645677450103731,NA,2.8508042362577e-12,2.98020170152886e-12,2.68038656762864e-12,NA,NA
"mdtC",0.555882314176862,0.738706239173176,0.754004001334188,0.741088981953521,0.562097054817842,0.873205987307206,0.524497628971972,0.28807172082206,0.447526723453693,0.986370739493939,0.39047917577811,NA,NA,0.382131861616328,0.463488983551626,0.000738162751994841,0.968895284424024,NA,0.348800359709032,0.639023293987907,0.997359333666431,NA,NA
"tet(40)",0.132153739771028,0.527592934610423,0.725585640687486,0.466744063565048,0.851200494267695,0.829853671454619,0.515531928143277,0.150159075305309,0.368863415151872,0.0176658668015332,0.311390395703833,NA,NA,0.90066568327946,9.14237919344715e-61,0.899695844936552,0.976434494632425,NA,0.559109878118751,0.0435902377728598,0.207234926142727,NA,NA
"mefH",0.0629092427702625,5.02158509545031e-34,0.00783240054229683,0.122179827819808,0.0187205822392769,0.00377237808913982,0.943320170923301,0.495297076362394,0.351619346863881,0.698217397298062,0.391064436098163,NA,NA,0.284721572518087,0.0403546414514244,0.130588602109203,0.809558486714104,NA,0.839768653095899,0.0840899016453836,0.0156319135870788,NA,NA
"mdtO",0.052071631448115,0.60806522658194,0.790968653782692,0.670595350908883,0.750707068325573,0.68839652749756,0.74349599362759,0.251483445494004,0.519475426217791,0.739441058366701,0.777332503533075,NA,NA,0.546740219738021,0.891395138602146,0.653533523970813,5.4344874499884e-29,NA,0.78162421936771,0.681327750219612,0.502267830695954,NA,NA
"APH(6)-Ic",0.145481898174043,0.921876575365553,0.586146536424276,0.0310811955069578,0.000470081339598276,0.00263665124646328,1.43891373555081e-21,0.206252398278186,0.130443763274538,0.492046946149489,0.572197528657238,NA,NA,2.15501510178186e-06,0.949476587169464,1.21756222290777e-21,0.885276607176532,NA,0.592508941704019,1.28822085779507e-21,3.99419673053923e-06,NA,NA
"AcrS",0.18504792123263,0.36092901474492,0.44642771761274,0.557287823439535,0.00020383622771851,0.00437979230748989,2.59745863390868e-18,0.267316500037963,0.43943384801476,0.082104819184852,0.0455439661333839,NA,NA,0.736687858041027,2.50221442874086e-18,0.95527039720753,2.59745863390868e-18,NA,0.435638772511363,0.318534065975267,0.798922976307476,NA,NA
"tetB(60)",0.332634279727018,0.808710801216538,0.136477352338071,0.948280674112591,0.993530282002832,0.458418015367711,0.362109362989536,0.20750414090917,0.487340720180785,0.0461125886578264,0.151827366297003,NA,NA,0.0660854705410945,0.288992435620477,0.0981551716040481,0.675574246126966,NA,0.697535494444468,0.122626354845421,0.720692272246795,NA,NA
"chrB",0.168096677522644,2.47159294967717e-30,0.184857016120957,0.00646313190998299,0.155674812940388,0.433051225806439,0.779375583531636,0.866906220586103,0.564086545784239,0.553991425608984,0.771723560199387,NA,NA,0.341631127544615,0.785179769784609,0.203411902156535,0.982940405556476,NA,0.487108044074471,0.758592438999593,0.200605378773173,NA,NA
"tet(O)",0.00285200341778239,0.630055612169633,0.709342002100748,0.705449221909943,0.000208123932120981,0.00897266889033484,0.0415437195293848,0.65609204971697,0.26200616291838,0.196615589044324,0.244451335737886,NA,NA,0.0615209255637734,0.269144375484041,0.685179877331928,0.373098020700889,NA,0.0774120654279766,0.230500545371587,0.0313343745294121,NA,NA
"emrB",0.000458164793779287,0.482838168181483,0.689811870362478,0.332463692302501,0.291169617900298,0.408565521550512,7.58538766517833e-23,0.863621232220045,0.538467295881027,0.718847822165008,0.692723951954144,NA,NA,0.901169941321007,7.1226900771868e-23,0.0959664503264956,0.710185741433002,NA,0.975575586237399,0.129496450828383,0.375682163047866,NA,NA
"adeA",0.0674349968178063,1.90580411432827e-10,1.84990491654662e-10,0.459564704940566,0.718559349267812,0.632331417100806,1.92439198801309e-10,0.265841812331246,1.90580411432827e-10,0.178350904232176,0.454208155108507,NA,NA,0.456383178007277,0.579304166525798,0.761052028030783,0.706240095394951,NA,0.712226755917205,0.623559750005933,1.75634150585907e-10,NA,NA
"lmrD",0.437658957597319,0.39411268686776,0.301635631945325,0.0185862039105514,0.539653201267192,0.877434919201457,0.00430989067933872,0.0155613473942367,0.717586837910743,0.71747438998072,0.44934192467532,NA,NA,0.0219903467094905,0.355768040113808,0.592506389132261,0.608670725506366,NA,0.662752074526862,0.86445326683596,0.475646787016081,NA,NA
"vanX gene in vanA cluster",0.743339981866253,8.37460097439513e-25,0.0931970009252873,0.499943418751466,0.0183197516819317,0.15397190684258,0.722264386435868,0.874645377317598,8.37460097439513e-25,0.310071798749619,0.407021494024722,NA,NA,0.0575420274621641,0.000137973517444245,0.0958973552655189,0.729112257463399,NA,0.0624954762870206,0.580175416995092,0.108773813398598,NA,NA
"oqxB",0.226093577269738,3.07954624399947e-20,0.0473959167177275,0.62118737280919,0.0450563951917878,0.00151872600573531,0.854550620432503,0.102546770021757,0.463546133929951,0.000490052739199509,0.567461567595966,NA,NA,0.485195274598692,3.07954624399947e-20,0.319820059055359,0.107565850317182,NA,0.861405501970789,0.474990662923126,0.00186422009826729,NA,NA
"vanI",0.0756392190559033,0.517407774480575,0.513251531164889,0.30136369635916,0.129565955851709,0.00924261583373082,0.332255260004429,0.66384023355743,0.0357994104229046,0.553428689683906,0.95126987987606,NA,NA,0.325183673463664,0.390002847323195,0.0572569225072173,0.674547474726949,NA,0.917479712483327,0.917550976830419,0.0343900317969947,NA,NA
"BlaB-16",0.0303321498368315,0.273674782922549,0.736898119789591,0.110570968087906,0.22343322888207,0.0485875096459919,0.81599779492134,0.900733041261007,0.337507940265813,0.990673457148273,0.767637835370747,NA,NA,0.306322407606944,0.521266259477938,0.00804523128911798,0.67576878872871,NA,0.682066279674503,0.380480403775546,0.431599121239695,NA,NA
"Escherichia coli UhpT with mutation conferring resistance to fosfomycin",5.0860192418102e-05,5.90661078805741e-11,5.7122471236621e-11,0.156330326736147,0.166827321080984,0.0685704787998107,5.97138821022843e-11,0.63688414946013,0.898125138331905,0.643912476676327,0.177665372571284,NA,NA,0.961062194758372,5.90661078805741e-11,0.0360388154959958,0.584925630404224,NA,0.521553007709085,0.719671425509273,0.513741148441826,NA,NA
"tet(W/32/O)",0.799802832173001,3.6975680320261e-18,0.271461577292711,0.178768549871936,0.688990057538131,0.708717393806432,3.83520417515034e-18,0.259716707560423,0.809403086026243,0.945484529932335,0.285148781395014,NA,NA,0.548887648817611,3.6975680320261e-18,3.4322166177905e-18,3.83520417515034e-18,NA,0.465868656837418,3.56324885479281e-18,0.000212598451830884,NA,NA
"AcrF",0.412909872323263,0.579028811228664,0.89886224894693,0.380912700808069,0.405807723681665,0.680135114455222,0.98050351561802,0.146585941164146,0.744788968421922,0.449512083520761,0.286407101561686,NA,NA,0.0627227036300044,0.889796471400078,0.984148973109138,0.53080311685478,NA,0.767116281988375,0.303712380225306,0.381718382937036,NA,NA
"acrD",0.139283027144529,0.906561699975281,0.401178441902759,0.352166939675754,0.599444093467763,0.518283786556406,0.755602703805603,0.937409742812363,0.246024590261715,0.704578989345044,0.0713236797427647,NA,NA,0.857404713429356,0.775069394390508,0.0848842341695834,0.988774330661802,NA,0.268364458384877,0.567782843190145,0.896560348945747,NA,NA
"CRP",0.106184454186765,0.895549408854961,0.1549593669931,0.78906823075418,0.0400364322430214,0.050024760239783,4.79144532760242e-33,0.581546475309797,0.384038556712589,0.067142590166181,0.278299611261392,NA,NA,0.0611290639319214,0.596619162707739,0.153290960776916,0.771548769041276,NA,0.946942123151303,0.533883237954257,0.218250892508907,NA,NA
